,days,infected,susceptible,recovered,total
0,0.0,100.0,4900.0,0.0,5000.0
1,0.01,100.145,4899.755,0.1,5000.000000000001
2,0.02,100.2901979822375,4899.509657017763,0.20014500000000002,5000.0
3,0.03,100.43559418101437,4899.263970621004,0.3004351979822375,5000.000000000001
4,0.04,100.58118883080283,4899.017940377034,0.4008707921632519,5000.0
5,0.05,100.7269821662453,4898.771565852761,0.5014519809940547,5000.0
6,0.06,100.87297442215414,4898.524846614686,0.6021789631603001,5000.000000000001
7,0.07,101.01916583351141,4898.277782228906,0.7030519375824542,5000.0
8,0.08,101.16555663546869,4898.030372261115,0.8040711034159657,5000.0
9,0.09,101.31214706334683,4897.782616276601,0.9052366600514343,5000.0
10,0.1,101.45893735263574,4897.534513840249,1.0065488071147812,5000.0
11,0.11,101.60592773899415,4897.286064516538,1.108007744467417,5000.0
12,0.12,101.75311845824939,4897.037267869544,1.2096136722064113,5000.0
13,0.13,101.90050974639713,4896.788123462938,1.3113667906646607,4999.999999999999
14,0.14,102.04810183960123,4896.538630859987,1.4132673004110579,5000.0
15,0.15,102.1958949741934,4896.288789623555,1.5153154022506592,5000.0
16,0.16,102.34388938667304,4896.038599316102,1.6175112972248527,5000.0
17,0.17,102.49208531370701,4895.788059499681,1.7198551866115257,5000.0
18,0.18,102.64048299212934,4895.537169735945,1.8223472719252327,5000.0
19,0.19,102.78908265894101,4895.285929586142,1.924987754917362,5000.0
20,0.2,102.93788455130976,4895.034338611114,2.027776837576303,5000.000000000001
21,0.21,103.08688890656978,4894.782396371304,2.1307147221276126,5000.000000000001
22,0.22,103.2360959622215,4894.5301024267455,2.2338016110341825,5000.000000000001
23,0.23,103.38550595593134,4894.277456337073,2.337037706996404,5000.000000000001
24,0.24,103.53511912553147,4894.024457661517,2.4404232129523353,5000.000000000001
25,0.25,103.68493570901956,4893.771105958903,2.543958332077867,5000.0
26,0.26,103.83495594455854,4893.517400787655,2.6476432677868864,5000.000000000001
27,0.27,103.98518007047635,4893.263341705792,2.751478223731445,5000.0
28,0.28,104.13560832526564,4893.008928270932,2.8554634038019215,5000.0
29,0.29,104.2862409475836,4892.754160040289,2.959599012127187,5000.0
30,0.3,104.43707817625163,4892.4990365706735,3.063885253074771,5000.0
31,0.31,104.58812025025516,4892.243557418494,3.1683223312510225,5000.0
32,0.32,104.73936740874332,4891.9877221397555,3.2729104515012777,5000.0
33,0.33,104.8908198910287,4891.7315302900615,3.377649818910021,5000.0
34,0.34,105.04247793658713,4891.474981424612,3.4825406388010496,5000.0
35,0.35000000000000003,105.19434178505738,4891.218075098205,3.587583116737637,5000.0
36,0.36,105.34641167624088,4890.960810865236,3.6927774585226945,5000.0
37,0.37,105.49868785010152,4890.703188279699,3.7981238701989355,4999.999999999999
38,0.38,105.65117054676533,4890.445206895185,3.903622558049037,5000.0
39,0.39,105.80386000652021,4890.186866264883,4.009273728595803,4999.999999999999
40,0.4,105.9567564698157,4889.928165941581,4.115077588602323,4999.999999999999
41,0.41000000000000003,106.10986017726268,4889.669105477664,4.221034345072138,4999.999999999999
42,0.42,106.26317136963307,4889.409684425116,4.327144205249401,4999.999999999998
43,0.43,106.41669028785964,4889.14990233552,4.4334073766190345,4999.999999999999
44,0.44,106.57041717303565,4888.889758760056,4.5398240669068946,4999.999999999998
45,0.45,106.72435226641464,4888.629253249504,4.64639448407993,4999.999999999998
46,0.46,106.87849580941008,4888.368385354242,4.753118836346345,4999.999999999998
47,0.47000000000000003,107.03284804359514,4888.107154624247,4.859997332155755,4999.999999999999
48,0.48,107.1874092107024,4887.8455606090965,4.96703018019935,4999.999999999999
49,0.49,107.34217955262356,4887.583602857964,5.074217589410052,4999.999999999998
50,0.5,107.49715931140916,4887.321280919626,5.181559768962676,4999.999999999997
51,0.51,107.65234872926828,4887.058594342455,5.289056928274085,4999.999999999997
52,0.52,107.80774804856827,4886.795542674426,5.396709277003353,4999.999999999997
53,0.53,107.96335751183446,4886.532125463111,5.504517025051921,4999.999999999997
54,0.54,108.11917736174985,4886.268342255684,5.6124803825637555,4999.999999999998
55,0.55,108.27520784115482,4886.004192598917,5.720599559925505,4999.999999999997
56,0.56,108.43144919304687,4885.739676039184,5.82887476776666,4999.999999999998
57,0.5700000000000001,108.58790166058027,4885.474792122457,5.937306216959707,4999.999999999997
58,0.58,108.74456548706581,4885.209540394311,6.045894118620287,4999.999999999998
59,0.59,108.90144091597047,4884.94392039992,6.154638684107352,4999.999999999998
60,0.6,109.05852819091713,4884.6779316840575,6.263540125023323,4999.999999999998
61,0.61,109.21582755568427,4884.4115737911,6.37259865321424,4999.999999999998
62,0.62,109.37333925420566,4884.144846265022,6.481814480769924,4999.999999999997
63,0.63,109.53106353057007,4883.877748649404,6.59118782002413,4999.999999999998
64,0.64,109.68900062902092,4883.610280487423,6.7007188835547,4999.999999999998
65,0.65,109.84715079395605,4883.342441321858,6.810407884183721,4999.999999999997
66,0.66,110.00551426992729,4883.074230695093,6.920255034977677,4999.999999999998
67,0.67,110.16409130164028,4882.80564814911,7.030260549247604,4999.999999999998
68,0.68,110.32288213395408,4882.536693225495,7.140424640549244,4999.999999999998
69,0.6900000000000001,110.48188701188084,4882.267365465434,7.2507475226831986,4999.999999999997
70,0.7000000000000001,110.64110618058554,4881.997664409717,7.361229409695079,4999.999999999997
71,0.71,110.80053988538562,4881.727589598736,7.471870515875665,4999.999999999997
72,0.72,110.96018837175069,4881.4571405724855,7.58267105576105,4999.999999999997
73,0.73,111.12005188530222,4881.186316870562,7.693631244132801,4999.999999999997
74,0.74,111.28013067181315,4880.915118032166,7.804751296018103,4999.999999999997
75,0.75,111.44042497720767,4880.643543596099,7.916031426689916,4999.999999999997
76,0.76,111.60093504756077,4880.371593100769,8.027471851667123,4999.999999999997
77,0.77,111.761661129098,4880.099266084184,8.139072786714683,4999.999999999996
78,0.78,111.92260346819513,4879.8265620839575,8.250834447843781,4999.999999999996
79,0.79,112.08376231137778,4879.553480637307,8.362757051311975,4999.999999999996
80,0.8,112.24513790532112,4879.2800212810525,8.474840813623354,4999.999999999996
81,0.81,112.40673049684948,4879.006183551619,8.587085951528675,4999.999999999997
