,days,infected,exposed,susceptible,recovered,total
29698,296.98,0.0014761887801989072,8.047432506900514e-05,153.6262001136135,4846.372243223276,4999.9999999999945
29699,296.99,0.001475316396702906,8.042676705534328e-05,153.62620000022287,4846.372244256609,4999.999999999995
29700,297.0,0.0014744445287593246,8.037923714714434e-05,153.62619988689923,4846.37224528933,4999.9999999999945
29701,297.01,0.0014735731760634873,8.033173532779872e-05,153.62619977364258,4846.372246321441,4999.9999999999945
29702,297.02,0.0014727023383108984,8.028426158070663e-05,153.62619966045287,4846.372247352942,4999.999999999995
29703,297.03000000000003,0.001471832015197242,8.02368158892781e-05,153.62619954733003,4846.372248383834,4999.9999999999945
29704,297.04,0.0014709622064183825,8.018939823693297e-05,153.62619943427404,4846.372249414116,4999.9999999999945
29705,297.05,0.0014700929116703634,8.014200860710086e-05,153.62619932128487,4846.372250443789,4999.9999999999945
29706,297.06,0.0014692241306494085,8.00946469832212e-05,153.62619920836246,4846.372251472854,4999.9999999999945
29707,297.07,0.0014683558630519203,8.00473133487432e-05,153.6261990955068,4846.372252501311,4999.999999999994
29708,297.08,0.0014674881085744813,8.000000768712584e-05,153.62619898271782,4846.37225352916,4999.999999999994
29709,297.09000000000003,0.0014666208669138535,7.995272998183791e-05,153.6261988699955,4846.3722545564015,4999.999999999994
29710,297.1,0.0014657541377669774,7.990548021635793e-05,153.6261987573398,4846.372255583036,4999.9999999999945
29711,297.11,0.0014648879208309733,7.985825837417421e-05,153.6261986447507,4846.372256609065,4999.9999999999945
29712,297.12,0.00146402221580314,7.981106443878479e-05,153.62619853222813,4846.372257634486,4999.9999999999945
29713,297.13,0.0014631570223809555,7.97638983936975e-05,153.62619841977204,4846.372258659302,4999.9999999999945
29714,297.14,0.0014622923402620761,7.97167602224299e-05,153.62619830738242,4846.372259683512,4999.999999999995
29715,297.15000000000003,0.0014614281691443375,7.966964990850926e-05,153.62619819505923,4846.372260707117,4999.999999999995
29716,297.16,0.0014605645087257535,7.962256743547265e-05,153.6261980828024,4846.372261730116,4999.9999999999945
29717,297.17,0.0014597013587045165,7.957551278686681e-05,153.6261979706119,4846.372262752511,4999.9999999999945
29718,297.18,0.001458838718778997,7.952848594624824e-05,153.62619785848773,4846.372263774302,4999.9999999999945
29719,297.19,0.0014579765886477442,7.948148689718311e-05,153.6261977464298,4846.372264795489,4999.9999999999945
29720,297.2,0.001457114968009485,7.943451562324739e-05,153.62619763443809,4846.372265816073,4999.9999999999945
29721,297.21,0.001456253856563125,7.938757210802665e-05,153.62619752251257,4846.372266836053,4999.9999999999945
29722,297.22,0.0014553932540077468,7.934065633511624e-05,153.6261974106532,4846.372267855431,4999.9999999999945
29723,297.23,0.0014545331600426116,7.929376828812118e-05,153.62619729885992,4846.372268874206,4999.9999999999945
29724,297.24,0.001453673574367158,7.924690795065615e-05,153.62619718713273,4846.372269892379,4999.9999999999945
29725,297.25,0.0014528144966810023,7.920007530634556e-05,153.62619707547157,4846.372270909951,4999.9999999999945
29726,297.26,0.0014519559266839384,7.915327033882348e-05,153.6261969638764,4846.372271926922,4999.999999999995
29727,297.27,0.0014510978640759373,7.910649303173364e-05,153.62619685234716,4846.372272943291,4999.999999999995
29728,297.28000000000003,0.0014502403085571475,7.905974336872945e-05,153.62619674088384,4846.372273959059,4999.999999999995
29729,297.29,0.001449383259827895,7.901302133347397e-05,153.6261966294864,4846.372274974227,4999.9999999999945
29730,297.3,0.0014485267175886824,7.896632690963992e-05,153.62619651815479,4846.372275988796,4999.999999999995
29731,297.31,0.0014476706815401896,7.891966008090967e-05,153.62619640688897,4846.372277002764,4999.9999999999945
29732,297.32,0.0014468151513832733,7.887302083097525e-05,153.62619629568889,4846.372278016134,4999.999999999995
29733,297.33,0.0014459601268189668,7.88264091435383e-05,153.62619618455454,4846.372279028905,4999.999999999995
29734,297.34000000000003,0.0014451056075484806,7.877982500231009e-05,153.62619607348586,4846.372280041077,4999.999999999995
29735,297.35,0.0014442515932732013,7.873326839101154e-05,153.62619596248283,4846.372281052651,4999.999999999995
29736,297.36,0.001443398083694692,7.868673929337318e-05,153.6261958515454,4846.372282063627,4999.999999999995
29737,297.37,0.0014425450785146925,7.864023769313515e-05,153.62619574067352,4846.372283074005,4999.9999999999945
29738,297.38,0.0014416925774351184,7.85937635740472e-05,153.62619562986717,4846.372284083787,4999.999999999995
29739,297.39,0.0014408405801580619,7.854731691986869e-05,153.6261955191263,4846.372285092972,4999.999999999995
29740,297.40000000000003,0.001439989086385791,7.850089771436858e-05,153.62619540845088,4846.37228610156,4999.999999999995
29741,297.41,0.0014391380958207495,7.84545059413254e-05,153.62619529784087,4846.372287109552,4999.999999999995
29742,297.42,0.0014382876081655577,7.840814158452732e-05,153.62619518729622,4846.372288116949,4999.9999999999945
29743,297.43,0.0014374376231230108,7.836180462777202e-05,153.62619507681688,4846.37228912375,4999.9999999999945
29744,297.44,0.0014365881403960803,7.831549505486681e-05,153.62619496640284,4846.372290129957,4999.999999999995
29745,297.45,0.0014357391596879127,7.826921284962853e-05,153.62619485605404,4846.372291135569,4999.999999999995
29746,297.46,0.0014348906807018305,7.822295799588361e-05,153.62619474577048,4846.372292140586,4999.999999999995
29747,297.47,0.001434042703141331,7.817673047746804e-05,153.62619463555208,4846.372293145009,4999.9999999999945
29748,297.48,0.0014331952267100869,7.813053027822735e-05,153.62619452539883,4846.3722941488395,4999.999999999995
29749,297.49,0.0014323482511119463,7.80843573820166e-05,153.62619441531066,4846.372295152076,4999.9999999999945
29750,297.5,0.001431501776050932,7.803821177270045e-05,153.62619430528756,4846.372296154719,4999.9999999999945
29751,297.51,0.0014306558012312418,7.799209343415303e-05,153.62619419532948,4846.37229715677,4999.9999999999945
29752,297.52,0.0014298103263572482,7.794600235025804e-05,153.62619408543637,4846.37229815823,4999.9999999999945
29753,297.53000000000003,0.0014289653511334987,7.789993850490868e-05,153.6261939756082,4846.372299159097,4999.9999999999945
29754,297.54,0.001428120875264715,7.785390188200769e-05,153.62619386584495,4846.372300159373,4999.9999999999945
29755,297.55,0.0014272768984557938,7.780789246546731e-05,153.62619375614656,4846.372301159057,4999.9999999999945
29756,297.56,0.0014264334204118056,7.77619102392093e-05,153.626193646513,4846.372302158151,4999.9999999999945
29757,297.57,0.0014255904408379957,7.77159551871649e-05,153.62619353694424,4846.372303156654,4999.9999999999945
29758,297.58,0.0014247479594397833,7.767002729327487e-05,153.62619342744023,4846.372304154567,4999.9999999999945
29759,297.59000000000003,0.0014239059759227621,7.762412654148943e-05,153.62619331800093,4846.372305151891,4999.9999999999945
29760,297.6,0.0014230644899926991,7.757825291576833e-05,153.6261932086263,4846.372306148625,4999.9999999999945
29761,297.61,0.0014222235013555357,7.753240640008077e-05,153.6261930993163,4846.37230714477,4999.9999999999945
29762,297.62,0.0014213830097173869,7.748658697840543e-05,153.62619299007093,4846.372308140327,4999.9999999999945
29763,297.63,0.0014205430147845415,7.744079463473044e-05,153.6261928808901,4846.372309135295,4999.9999999999945
29764,297.64,0.0014197035162634617,7.739502935305342e-05,153.6261927717738,4846.372310129675,4999.999999999994
29765,297.65000000000003,0.0014188645138607833,7.734929111738144e-05,153.62619266272196,4846.372311123467,4999.999999999994
29766,297.66,0.0014180260072833154,7.730357991173102e-05,153.6261925537346,4846.372312116672,4999.999999999994
29767,297.67,0.0014171879962380405,7.725789572012811e-05,153.62619244481164,4846.37231310929,4999.999999999994
29768,297.68,0.001416350480432114,7.721223852660812e-05,153.62619233595305,4846.3723141013215,4999.999999999994
29769,297.69,0.0014155134595728648,7.71666083152159e-05,153.62619222715878,4846.372315092767,4999.999999999994
29770,297.7,0.0014146769333677942,7.71210050700057e-05,153.6261921184288,4846.372316083626,4999.999999999994
29771,297.71,0.0014138409015245768,7.707542877504123e-05,153.6261920097631,4846.3723170739,4999.999999999994
29772,297.72,0.0014130053637510596,7.702987941439559e-05,153.6261919011616,4846.372318063589,4999.999999999994
29773,297.73,0.0014121703197552626,7.69843569721513e-05,153.6261917926243,4846.372319052693,4999.999999999994
29774,297.74,0.0014113357692453782,7.693886143240028e-05,153.6261916841511,4846.372320041211,4999.999999999994
29775,297.75,0.0014105017119297712,7.689339277924387e-05,153.62619157574204,4846.372321029146,4999.999999999993
29776,297.76,0.0014096681475169789,7.684795099679281e-05,153.62619146739704,4846.3723220164975,4999.999999999993
29777,297.77,0.0014088350757157106,7.680253606916719e-05,153.62619135911606,4846.372323003266,4999.999999999994
29778,297.78000000000003,0.001408002496234848,7.675714798049653e-05,153.62619125089907,4846.37232398945,4999.999999999993
29779,297.79,0.0014071704087834445,7.67117867149197e-05,153.62619114274605,4846.372324975052,4999.999999999994
29780,297.8,0.001406338813070726,7.666645225658495e-05,153.62619103465693,4846.372325960071,4999.999999999994
29781,297.81,0.0014055077088060896,7.662114458964992e-05,153.6261909266317,4846.372326944508,4999.999999999994
29782,297.82,0.0014046770956991047,7.657586369828156e-05,153.6261908186703,4846.372327928363,4999.999999999993
29783,297.83,0.0014038469734595118,7.653060956665624e-05,153.6261907107727,4846.372328911637,4999.999999999993
29784,297.84000000000003,0.0014030173417972234,7.648538217895965e-05,153.62619060293886,4846.37232989433,4999.999999999993
29785,297.85,0.0014021882004223232,7.644018151938681e-05,153.62619049516877,4846.372330876442,4999.999999999993
29786,297.86,0.0014013595490450664,7.639500757214211e-05,153.62619038746234,4846.372331857974,4999.999999999993
29787,297.87,0.0014005313873758792,7.634986032143926e-05,153.62619027981958,4846.372332838926,4999.999999999994
29788,297.88,0.0013997037151253589,7.630473975150131e-05,153.62619017224043,4846.372333819298,4999.999999999993
29789,297.89,0.001398876532004274,7.625964584656063e-05,153.62619006472485,4846.37233479909,4999.999999999993
29790,297.90000000000003,0.001398049837723564,7.62145785908589e-05,153.62618995727283,4846.372335778304,4999.999999999993
29791,297.91,0.0013972236319943392,7.616953796864711e-05,153.6261898498843,4846.372336756938,4999.999999999993
29792,297.92,0.0013963979145278805,7.612452396418558e-05,153.62618974255923,4846.372337734995,4999.999999999993
29793,297.93,0.0013955726850356394,7.607953656174389e-05,153.62618963529758,4846.372338712474,4999.999999999993
29794,297.94,0.001394747943229238,7.603457574560096e-05,153.62618952809933,4846.372339689375,4999.999999999993
29795,297.95,0.0013939236888204688,7.598964150004499e-05,153.62618942096444,4846.372340665698,4999.999999999993
29796,297.96,0.0013930999215212945,7.594473380937344e-05,153.62618931389284,4846.372341641445,4999.999999999994
29797,297.97,0.0013922766410438482,7.58998526578931e-05,153.62618920688453,4846.372342616615,4999.999999999994
