,days,susceptible,exposed,infected,recovered,total
0,0.0,980.0,0.0,20.0,0.0,1000.0
1,0.01,979.98236,0.01764,19.98,0.02,1000.0
2,0.02,979.9647379572025,0.03522676279752,19.96005528,0.03998,1000.0
3,0.03,979.9471338218946,0.052760444579793786,19.940165678245595,0.05994005528,1000.0
4,0.04,979.9295475445107,0.07024120107453163,19.92033103345651,0.0798802209582456,999.9999999999999
5,0.05,979.9119790756317,0.0876691875512793,19.9005511848252,0.09980055199170211,999.9999999999999
6,0.06,979.8944283659852,0.10504455882277292,19.88082597201548,0.11970110317652731,1000.0
7,0.07,979.876895366444,0.12236746924628994,19.86115523516111,0.13958192914854278,1000.0000000000001
8,0.08,979.8593800280269,0.13963807272499595,19.841538814864442,0.1594430843837039,1000.0
9,0.09,979.8418823018972,0.15685652270928757,19.82197655219503,0.17928462319856833,1000.0
10,0.1,979.8244021393629,0.17402297219813115,19.802468288688253,0.19910659975076336,1000.0
11,0.11,979.8069394918762,0.19113757374039778,19.78301386634396,0.21890906803945162,1000.0
12,0.12,979.7894943110329,0.20820047943619402,19.763613127625096,0.23869208190579558,1000.0
13,0.13,979.772066548572,0.22521184093818886,19.744265915456342,0.2584556950334207,999.9999999999999
14,0.14,979.7546561563753,0.24217180945293654,19.724972073222762,0.27819996094887706,999.9999999999998
15,0.15,979.7372630864671,0.2590805357421957,19.705731444768446,0.2979249330220998,999.9999999999999
16,0.16,979.7198872910136,0.27593817012424426,19.686543874395163,0.3176306644668683,999.9999999999999
17,0.17,979.7025287223224,0.2927448624751906,19.667409206861016,0.33731720834126344,999.9999999999999
18,0.18,979.6851873328424,0.3095007622302808,19.648327287379107,0.35698461754812444,999.9999999999999
19,0.19,979.6678630751629,0.3262060183852019,19.62929796161619,0.3766329448355035,999.9999999999998
20,0.2,979.6505559020139,0.3428607794973815,19.610321075691342,0.3962622427971197,999.9999999999998
21,0.21,979.633265766265,0.3594651936872829,19.591396476174644,0.415872563872811,999.9999999999997
22,0.22,979.6159926209252,0.37601940863969735,19.572524010085843,0.43546396034898566,999.9999999999998
23,0.23,979.5987364191426,0.3925235716050314,19.553703524893038,0.4550364843590715,999.9999999999998
24,0.24,979.5814971142038,0.4089778294005911,19.534934868511353,0.47459018788396456,999.9999999999997
25,0.25,979.5642746595337,0.42538232841186224,19.516217889301643,0.49412512275247594,999.9999999999997
26,0.26,979.547069008695,0.44173721459378656,19.497552436069164,0.5136413406417776,999.9999999999998
27,0.27,979.5298801153875,0.4580426334720344,19.478938358062283,0.5331388930778468,999.9999999999997
28,0.28,979.5127079334484,0.4742987301442733,19.460375504971164,0.552617831435909,999.9999999999997
29,0.29,979.495552416851,0.4905056492814332,19.44186372692648,0.5720782069408802,999.9999999999998
30,0.3,979.4784135197049,0.5066635351289674,19.423402874498116,0.5915200706678067,999.9999999999998
31,0.31,979.4612911962555,0.5227725315081102,19.404992798693875,0.6109434735423047,999.9999999999999
32,0.32,979.4441854008835,0.5388327818171305,19.3866333509582,0.6303484663409986,999.9999999999999
33,0.33,979.4270960881045,0.5548444290325816,19.368324383170876,0.6497350996919569,999.9999999999998
34,0.34,979.4100232125684,0.5708076157105477,19.350065747645772,0.6691034240751277,999.9999999999999
35,0.35000000000000003,979.3929667290596,0.5867224839878864,19.33185729712955,0.6884534898227734,999.9999999999998
36,0.36,979.3759265924961,0.6025891755834673,19.313698884800395,0.7077853471199029,999.9999999999998
37,0.37,979.358902757929,0.6184078317994072,19.29559036426676,0.7270990460047033,999.9999999999999
38,0.38,979.3418951805425,0.6341785935223017,19.277531589566095,0.7463946363689701,999.9999999999999
39,0.39,979.3249038156532,0.6499016012244526,19.259522415163573,0.7656721679585362,999.9999999999998
40,0.4,979.3079286187101,0.6655769949650926,19.241562695950858,0.7849316903736998,999.9999999999998
