,days,susceptible,exposed,infected,recovered,total
0,0.0,980.0,0.0,20.0,0.0,1000.0
1,0.01,979.98236,0.01764,19.986,0.014000000000000002,1000.0
2,0.02,979.9647326652977,0.035232054702263996,19.97204508,0.027990200000000003,1000.0
3,0.03,979.9471179554619,0.052776300428700795,19.958135112553407,0.041970631556000004,999.9999999999999
4,0.04,979.9295158301769,0.07027287311282457,19.944269970575476,0.05594132613478739,999.9999999999999
5,0.05,979.9119262492427,0.08772190830086604,19.9304495273423,0.06990231511419022,1000.0
6,0.06,979.894349172574,0.10512354115288047,19.916673656489763,0.08385362978332983,1000.0
7,0.07,979.8767845602008,0.12247790644385244,19.902942232012528,0.09779530134287266,1000.0
8,0.08,979.859232372267,0.1397851385647974,19.889255128263006,0.11172736090528143,1000.0000000000001
9,0.09,979.8416925690308,0.15704537152386017,19.87561221995035,0.12564983949506553,1000.0
10,0.1,979.8241651108642,0.17425873894741012,19.862013382139434,0.13956276804903078,1000.0000000000001
11,0.11,979.8066499582526,0.19142537408113333,19.848458490249833,0.15346617741652838,1000.0000000000001
12,0.12,979.7891470717944,0.20854540979112146,19.83494742005482,0.16736009835970325,1000.0000000000001
13,0.13,979.7716564122011,0.2256189785649577,19.821480047680364,0.18124456155374163,1000.0000000000001
14,0.14,979.7541779402961,0.24264621251279925,19.808056249604117,0.1951195975871179,1000.0000000000001
15,0.15,979.7367116170154,0.25962724336845705,19.79467590265442,0.20898523696184076,1000.0000000000001
16,0.16,979.7192574034067,0.27656220249047225,19.781338884009298,0.22284151009369885,1000.0000000000001
17,0.17,979.701815260629,0.29345122086318937,19.768045071195473,0.23668844731250535,1000.0000000000002
18,0.18,979.6843851499526,0.31029442909782673,19.75479434208736,0.2505260788623422,1000.0000000000001
19,0.19,979.6669670327587,0.3270919574335435,19.741586574906098,0.2643544349018033,1000.0000000000002
20,0.2,979.649560870539,0.343843935738504,19.728421648218532,0.2781735455042376,1000.0000000000002
21,0.21,979.632166624895,0.36055049351093854,19.715299440936256,0.2919834406579906,1000.0000000000002
22,0.22,979.6147842575388,0.37721175988020134,19.702219832314622,0.30578415026664596,1000.0000000000002
23,0.23,979.5974137302914,0.3938278636078257,19.68918270195176,0.31957570414926617,1000.0000000000002
24,0.24,979.5800550050834,0.41039893308857567,19.67618792978761,0.3333581320406324,1000.0000000000002
25,0.25,979.5627080439543,0.42692509635149506,19.663235396102934,0.3471314635914837,1000.0000000000002
26,0.26,979.5453728090522,0.44340648106095315,19.650324981518366,0.3608957283687558,1000.0000000000002
27,0.27,979.5280492626333,0.4598432145176876,19.637456566993425,0.37465095585581865,1000.0000000000003
28,0.28,979.5107373670621,0.47623542365984434,19.624630033825564,0.38839717545271407,1000.0000000000003
29,0.29,979.4934370848106,0.4925832350640141,19.611845263649204,0.402134416476392,1000.0000000000002
30,0.3,979.4761483784582,0.5088867749462666,19.599102138434777,0.4158627081609464,1000.0000000000002
31,0.31,979.4588712106914,0.5251461691631811,19.586400540487766,0.4295820796578507,1000.0000000000002
32,0.32,979.4416055443035,0.5413615432128748,19.57374035244775,0.44329256003619216,1000.0000000000003
33,0.33,979.4243513421939,0.5575330222360269,19.561121457287463,0.4569941782829056,1000.0000000000002
34,0.34,979.4071085673685,0.5736607310169015,19.548543738311835,0.47068696330300686,1000.0000000000003
35,0.35000000000000003,979.389877182939,0.5897447939843662,19.536007079157052,0.48437094391982516,1000.0000000000001
36,0.36,979.3726571521225,0.605785335212908,19.52351136378961,0.4980461488752351,1000.0000000000002
37,0.37,979.3554484382414,0.6217824784236471,19.51105647650538,0.5117126068298878,1000.0000000000002
38,0.38,979.3382510047229,0.6377363469853464,19.498642301928676,0.5253703463634416,1000.0000000000003
39,0.39,979.3210648150989,0.6536470639154195,19.486268725011296,0.5390193959747916,1000.0000000000005
40,0.4,979.3038898330055,0.6695147518809348,19.47393563103162,0.5526597840822995,1000.0000000000003
41,0.41000000000000003,979.2867260221831,0.685339533199617,19.46164290559366,0.5662915390240216,1000.0000000000003
42,0.42,979.2695733464755,0.7011215298408463,19.449390434626142,0.5799146890579372,1000.0000000000003
43,0.43,979.25243176983,0.7168608634266534,19.437178104381587,0.5935292623621755,1000.0000000000003
44,0.44,979.235301256297,0.7325576552327132,19.425005801435372,0.6071352870352427,1000.0000000000005
45,0.45,979.2181817700299,0.7482120261893342,19.41287341268483,0.6207327910962475,1000.0000000000002
46,0.46,979.2010732752844,0.7638240968824465,19.40078082534833,0.6343218024851268,1000.0000000000003
47,0.47000000000000003,979.1839757364186,0.7793939875545852,19.388727926964354,0.6479023490628707,1000.0000000000005
48,0.48,979.1668891178922,0.794921818105873,19.37671460539059,0.6614744586117457,1000.0000000000005
49,0.49,979.1498133842668,0.8104077080949983,19.364740748803026,0.6750381588355191,1000.0000000000003
50,0.5,979.1327485002055,0.825851776740191,19.352806245695053,0.6885934773596812,1000.0000000000003
51,0.51,979.115694430472,0.841254142920196,19.340910984876547,0.7021404417316678,1000.0000000000005
52,0.52,979.0986511399311,0.8566149251752434,19.329054855472975,0.7156790794210813,1000.0000000000005
53,0.53,979.081618593548,0.8719342417080159,19.317237746924494,0.7292094178199124,1000.0000000000005
54,0.54,979.064596756388,0.8872122103846136,19.305459548985063,0.7427314842427596,1000.0000000000005
55,0.55,979.0475855936163,0.9024489487355158,19.29372015172154,0.7562453059270491,1000.0000000000003
56,0.56,979.0305850704979,0.9176445739565405,19.282019445512805,0.7697509100332541,1000.0000000000005
57,0.5700000000000001,979.0135951523966,0.9327992029098005,19.27035732104886,0.7832483236451131,1000.0000000000005
58,0.58,978.996615804776,0.9479129521246571,19.258733669329946,0.7967375737698473,1000.0000000000003
59,0.59,978.9796469931977,0.9629859377986714,19.247148381665664,0.8102186873383783,1000.0000000000003
60,0.6,978.9626886833222,0.9780182757985519,19.235601349674095,0.8236916912055443,1000.0000000000005
61,0.61,978.945740840908,0.9930100816611006,19.224092465280922,0.8371566121503162,1000.0000000000003
62,0.62,978.9288034318116,1.007961470594155,19.212621620718547,0.8506134768760129,1000.0000000000003
63,0.63,978.911876421987,1.022872557477529,19.201188708525233,0.8640623120105159,1000.0000000000003
64,0.64,978.8949597774856,1.0377434568639496,19.189793621544222,0.8775031441064836,1000.0000000000003
65,0.65,978.8780534644559,1.0525742829799916,19.178436252922868,0.8909359996415646,1000.0000000000003
66,0.66,978.8611574491429,1.0673651497270096,19.16711649611178,0.9043609050186106,1000.0000000000003
67,0.67,978.8442716978883,1.0821161706820674,19.155834244863957,0.9177778865658888,1000.0000000000002
68,0.68,978.8273961771301,1.0968274590988647,19.144589393233918,0.9311869705372935,1000.0000000000002
69,0.6900000000000001,978.8105308534022,1.1114991279086606,19.133381835576852,0.9445881831125572,1000.0000000000002
70,0.7000000000000001,978.7936756933339,1.1261312897211948,19.122211466547764,0.957981550397461,1000.0000000000003
71,0.71,978.77683066365,1.1407240568256072,19.111078181100623,0.9713670984240445,1000.0000000000003
72,0.72,978.7599957311706,1.1552775411913525,19.099981874487504,0.9847448531508148,1000.0000000000003
73,0.73,978.7431708628105,1.1697918544691148,19.088922442257747,0.9981148404629561,1000.0000000000003
74,0.74,978.726356025579,1.1842671079917173,19.077899780257106,1.0114770861725364,1000.0000000000003
75,0.75,978.7095511865797,1.198703412775031,19.06691378462691,1.0248316160187163,1000.0000000000002
76,0.76,978.6927563130102,1.2131008795188798,19.05596435180322,1.0381784556679552,1000.0000000000003
77,0.77,978.6759713721622,1.2274596186079438,19.045051378515993,1.0515176307142176,1000.0000000000002
78,0.78,978.6591963314203,1.2417797401126596,19.034174761788247,1.0648491666791788,1000.0000000000003
79,0.79,978.6424311582626,1.2560613537901173,19.02333439893522,1.0781730890124306,1000.0000000000003
80,0.8,978.6256758202602,1.2703045690849566,19.012530187563545,1.0914894230916852,1000.0000000000005
81,0.81,978.6089302850768,1.2845094951302585,19.00176202557042,1.1047981942229796,1000.0000000000005
82,0.8200000000000001,978.5921945204683,1.2986762407484356,18.991029811142784,1.1180994276408789,1000.0000000000005
83,0.8300000000000001,978.5754684942831,1.3128049144521197,18.980333442756482,1.1313931485086788,1000.0000000000003
84,0.84,978.5587521744612,1.3268956244450463,18.969672819175457,1.1446793819186083,1000.0000000000003
85,0.85,978.5420455290345,1.3409484786229373,18.959047839450925,1.157958152892031,1000.0000000000003
86,0.86,978.5253485261258,1.3549635845743806,18.948458402920554,1.1712294863796466,1000.0000000000003
87,0.87,978.5086611339493,1.3689410495817074,18.937904409207658,1.184493407261691,1000.0000000000005
88,0.88,978.49198332081,1.3828809806218667,18.927385758220375,1.1977499403481364,1000.0000000000003
89,0.89,978.4753150551034,1.3967834843672982,18.916902350150863,1.2109991103788906,1000.0000000000005
90,0.9,978.4586563053151,1.410648667186801,18.906454085474493,1.2242409420239961,1000.0000000000005
91,0.91,978.4420070400212,1.4244766351464018,18.896040864949036,1.2374754598838282,1000.0000000000005
92,0.92,978.425367227887,1.438267494010219,18.885662589613865,1.2507026884892927,1000.0000000000003
93,0.93,978.4087368376679,1.452021349241325,18.875319160789157,1.2639226523020224,1000.0000000000003
94,0.9400000000000001,978.3921158382082,1.4657383060026064,18.86501048007509,1.2771353757145747,1000.0000000000003
95,0.9500000000000001,978.3755041984411,1.4794184691576207,18.85473644935104,1.2903408830506273,1000.0000000000005
96,0.96,978.358901887389,1.4930619432714518,18.84449697077481,1.303539198565173,1000.0000000000005
97,0.97,978.3423088741624,1.5066688326115616,18.83429194678181,1.3167303464447153,1000.0000000000006
98,0.98,978.3257251279601,1.5202392411486405,18.824121280084288,1.3299143508074627,1000.0000000000006
99,0.99,978.309150618069,1.5337732725574549,18.813984873670528,1.3430912357035216,1000.0000000000005
100,1.0,978.2925853138637,1.5472710302176915,18.803882630804072,1.356261025115091,1000.0000000000006
101,1.01,978.2760291848061,1.560732617214801,18.793814455022943,1.3694237429566538,1000.0000000000006
102,1.02,978.2594822004456,1.5741581363408377,18.783780250138857,1.3825794130751698,1000.0000000000006
103,1.03,978.2429443304185,1.587547690095297,18.773779920236443,1.395728059250267,1000.0000000000005
104,1.04,978.2264155444476,1.6009013806859513,18.76381336967247,1.4088697051944326,1000.0000000000005
105,1.05,978.2098958123426,1.614219310029683,18.75388050307507,1.4220043745532034,1000.0000000000006
106,1.06,978.1933851039988,1.627501579753315,18.743981225342978,1.435132090905356,1000.0000000000005
107,1.07,978.1768833893982,1.640748291194438,18.734115441644743,1.448252877763096,1000.0000000000005
108,1.08,978.160390638608,1.6539595454022378,18.72428305741798,1.4613667585722474,1000.0000000000005
109,1.09,978.1439068217811,1.6671354431383179,18.714483978368595,1.47447375671244,1000.0000000000005
110,1.1,978.1274319091557,1.680276084877521,18.70471811047001,1.487573895497298,1000.0000000000006
111,1.11,978.1109658710548,1.6933815708087467,18.694985359962438,1.500667198174627,1000.0000000000005
112,1.12,978.0945086778861,1.7064520008357695,18.68528563335208,1.5137536879266007,1000.0000000000006
113,1.1300000000000001,978.0780603001422,1.7194874745780515,18.675618837410404,1.5268333878699472,1000.0000000000006
114,1.1400000000000001,978.0616207083995,1.7324880913715546,18.665984879173372,1.5399063210561343,1000.0000000000006
115,1.1500000000000001,978.0451898733187,1.74545395026955,18.656383665940695,1.5529725104715557,1000.0000000000005
116,1.16,978.0287677656443,1.7583851500434249,18.646815105275074,1.5660319790377142,1000.0000000000005
117,1.17,978.0123543562041,1.7712817891834873,18.63727910500147,1.5790847496114067,1000.0000000000005
118,1.18,977.9959496159095,1.7841439658997689,18.627775573206335,1.5921308449849076,1000.0000000000005
119,1.19,977.9795535157546,1.7969717781228243,18.61830441823689,1.605170287886152,1000.0000000000005
120,1.2,977.9631660268166,1.8097653235045295,18.60886554870037,1.6182031009789177,1000.0000000000003
121,1.21,977.9467871202552,1.8225246994188773,18.599458873463288,1.631229306863008,1000.0000000000003
122,1.22,977.9304167673124,1.8352500029627703,18.590084301650702,1.6442489280744321,1000.0000000000002
123,1.23,977.9140549393125,1.8479413309568122,18.580741742645472,1.6572619870855876,1000.0000000000003
124,1.24,977.8977016076612,1.8605987799460961,18.571431106087534,1.6702685063054394,1000.0000000000003
125,1.25,977.8813567438465,1.8732224462009912,18.562152301873166,1.6832685080797007,1000.0000000000003
126,1.26,977.8650203194371,1.8858124257179267,18.552905240154256,1.696262014691012,1000.0000000000003
127,1.27,977.8486923060834,1.898368814220174,18.543689831337584,1.7092490483591198,1000.0000000000002
128,1.28,977.8323726755166,1.9108917071586264,18.53450598608409,1.722229631241056,1000.0000000000003
129,1.29,977.8160613995483,1.9233811997125763,18.52535361530815,1.735203785431315,1000.0000000000003
130,1.3,977.799758450071,1.9358373867904901,18.51623263017686,1.7481715329620306,1000.0000000000003
131,1.31,977.7834637990571,1.9482603630307822,18.507142942109315,1.7611328958031545,1000.0000000000003
132,1.32,977.7671774185593,1.9606502228025846,18.4980844627759,1.774087895862631,1000.0000000000003
133,1.33,977.7508992807097,1.9730070602065162,18.48905710409756,1.787036554986574,1000.0000000000005
134,1.34,977.7346293577205,1.9853309690754486,18.480060778245107,1.7999788949594424,1000.0000000000005
135,1.35,977.7183676218825,1.9976220429752707,18.471095397638486,1.812914937504214,1000.0000000000005
136,1.36,977.7021140455662,2.0098803752056504,18.46216087494609,1.825844704282561,1000.0000000000005
137,1.37,977.6858686012206,2.022106058800795,18.45325712308404,1.8387682168950232,1000.0000000000005
138,1.3800000000000001,977.6696312613735,2.034299186530207,18.444384055215483,1.851685496881182,1000.0000000000003
139,1.3900000000000001,977.6534019986312,2.046459850899442,18.435541584749892,1.864596565719833,1000.0000000000003
140,1.4000000000000001,977.637180785678,2.0585881441508596,18.426729625342364,1.8775014448291578,1000.0000000000002
141,1.41,977.6209675952762,2.0706841582643754,18.417948090892928,1.8904001555668974,1000.0000000000003
142,1.42,977.6047624002658,2.082747984958211,18.409196895545833,1.9032927192305225,1000.0000000000005
143,1.43,977.5885651735645,2.0947797156896395,18.40047595368887,1.9161791570574045,1000.0000000000003
144,1.44,977.572375888167,2.1067794416557297,18.391785179952667,1.9290594902249867,1000.0000000000003
145,1.45,977.5561945171454,2.11874725379409,18.38312448921001,1.9419337398509535,1000.0000000000005
146,1.46,977.5400210336483,2.130683242783608,18.374493796575152,1.9548019269934005,1000.0000000000003
147,1.47,977.5238554109011,2.142587499045189,18.365893017403117,1.967664072651003,1000.0000000000003
148,1.48,977.5076976222057,2.154460112742491,18.357322067289026,1.9805201977631852,1000.0000000000005
149,1.49,977.49154764094,2.1663011737826605,18.348780862067407,1.9933703232102875,1000.0000000000005
150,1.5,977.475405440558,2.1781107718170634,18.340269317811526,2.0062144698137345,1000.0000000000002
151,1.51,977.4592709945895,2.1898889962420145,18.33178735083269,2.0190526583362027,1000.0000000000003
152,1.52,977.4431442766395,2.201635936199506,18.323334877679592,2.0318849094817857,1000.0000000000003
153,1.53,977.4270252603886,2.2133516805779325,18.314911815137616,2.0447112438961614,1000.0000000000003
154,1.54,977.4109139195926,2.2250363180128154,18.306518080228177,2.0575316821667577,1000.0000000000005
155,1.55,977.394810228082,2.236689936887523,18.29815359020804,2.0703462448229173,1000.0000000000003
156,1.56,977.3787141597617,2.2483126253339907,18.28981826256867,2.083154952336063,1000.0000000000003
157,1.57,977.3626256886115,2.259904471233439,18.28151201503554,2.0959578251198607,1000.0000000000003
158,1.58,977.3465447886854,2.271465562217088,18.27323476556748,2.1087548835303855,1000.0000000000005
159,1.59,977.3304714341111,2.2829959856668696,18.264986432356018,2.1215461478662827,1000.0000000000003
160,1.6,977.3144055990905,2.2944958287161406,18.256766933824704,2.134331638368932,1000.0000000000002
161,1.61,977.2983472578989,2.305965178250391,18.24857618862846,2.147111375222609,1000.0000000000003
162,1.62,977.2822963848848,2.317404120907951,18.240414115652918,2.159885378554649,1000.0000000000003
163,1.6300000000000001,977.2662529544702,2.328812743080696,18.232280634013776,2.172653668435606,1000.0000000000003
164,1.6400000000000001,977.25021694115,2.34019113091475,18.224175663056126,2.1854162648794158,1000.0000000000003
165,1.6500000000000001,977.2341883194918,2.3515393703111864,18.216099122353818,2.198173187843555,1000.0000000000003
166,1.6600000000000001,977.2181670641356,2.362857546926727,18.208050931708794,2.210924457229203,1000.0000000000005
167,1.67,977.2021531497941,2.374145746174439,18.20003101115045,2.223670092881399,1000.0000000000005
168,1.68,977.1861465512517,2.3854040532244305,18.192039280934996,2.236410114589204,1000.0000000000002
169,1.69,977.1701472433651,2.396632553004543,18.18407566154479,2.2491445420858587,1000.0000000000003
170,1.7,977.1541552010626,2.4078313302010423,18.176140073687716,2.2618733950489402,1000.0000000000003
171,1.71,977.138170399344,2.419000469259309,18.168232438296535,2.2745966931005217,1000.0000000000003
172,1.72,977.1221928132802,2.4301400543845224,18.160352676528245,2.287314455807329,1000.0000000000002
173,1.73,977.1062224180137,2.44125016954235,18.152500709763444,2.3000267026808987,1000.0000000000005
174,1.74,977.0902591887573,2.452330898459627,18.144676459605694,2.3127334531777333,1000.0000000000003
175,1.75,977.074303100795,2.463382324625039,18.13687984788089,2.325434726699457,1000.0000000000003
176,1.76,977.0583541294809,2.474404531289801,18.129110796636624,2.3381305425929737,1000.0000000000002
177,1.77,977.0424122502397,2.4853976014683345,18.121369228141557,2.3508209201506194,1000.0000000000002
178,1.78,977.0264774385662,2.4963616179389443,18.113655064884796,2.3635058786103187,1000.0000000000003
179,1.79,977.0105496700247,2.5072966632444897,18.105968229575254,2.3761854371557383,1000.0000000000002
180,1.8,976.9946289202496,2.5182028196930575,18.09830864514104,2.388859614916441,1000.0000000000002
181,1.81,976.9787151649447,2.5290801693586307,18.090676234728825,2.40152843096804,1000.0000000000001
182,1.82,976.9628083798829,2.5399287940817565,18.083070921703232,2.41419190433235,1000.0000000000002
183,1.83,976.9469085409063,2.550748775470213,18.075492629646202,2.4268500539775424,1000.0000000000002
184,1.84,976.9310156239259,2.5615401948996706,18.06794128235639,2.4395028988182945,1000.0000000000002
