,days,infected,exposed,susceptible,recovered,total
0,0.0,20.0,0.0,980.0,0.0,1000.0
1,0.01,20.0,0.049,979.951,0.0,1000.0
2,0.02,20.000098,0.09789955,979.90200245,0.0,1000.0
3,0.03,20.0002937991,0.1466990910984906,979.8530071098015,0.0,1000.0
4,0.04,20.000587197282197,0.19539906297161275,979.8040137397462,0.0,1000.0000000000001
5,0.05,20.00097799540814,0.2439999038782917,979.7550221007136,0.0,1000.0
6,0.06,20.001465995215895,0.2925020506653526,979.7060319541188,0.0,1000.0
7,0.07,20.002050999317227,0.34090593877261743,979.6570430619101,0.0,1000.0
8,0.08,20.00273281119477,0.3892120022379838,979.6080551865672,0.0,999.9999999999999
9,0.09,20.003511235199248,0.43742067370248544,979.5590680910982,0.0,999.9999999999999
10,0.1,20.004386076546652,0.4855323844153344,979.510081539038,0.0,1000.0
11,0.11,20.005357141315482,0.5335475642389452,979.4610952944455,0.0,999.9999999999999
12,0.12,20.00642423644396,0.5814666416539409,979.4121091219021,0.0,1000.0
13,0.13,20.007587169727266,0.6292900437641408,979.3631227865086,0.0,1000.0
14,0.14,20.008845749814796,0.6770181963015309,979.3141360538837,0.0,1000.0
15,0.15,20.010199786207398,0.7246515236312161,979.2651486901614,0.0,1000.0
16,0.16,20.01164908925466,0.7721904487563542,979.2161604619889,0.0,999.9999999999999
17,0.17,20.013193470152174,0.819635393323073,979.1671711365246,0.0,999.9999999999999
18,0.18,20.01483274093882,0.866986777625369,979.1181804814357,0.0,999.9999999999999
19,0.19,20.016566714494072,0.914245020609989,979.0691882648958,0.0,999.9999999999999
20,0.2,20.01839520453529,0.9614105398812937,979.0201942555833,0.0,999.9999999999999
21,0.21,20.020318025615055,1.008483751706104,978.9711982226787,0.0,999.9999999999999
22,0.22,20.022334993118466,1.0554650710185305,978.9221999358629,0.0,999.9999999999998
23,0.23,20.024445923260505,1.1023549114247844,978.8731991653145,0.0,999.9999999999998
24,0.24,20.026650633083353,1.149153685207972,978.8241956817085,0.0,999.9999999999998
25,0.25,20.02894894045377,1.195861803332872,978.7751892562131,0.0,999.9999999999998
26,0.26,20.031340664060437,1.2424796754506955,978.7261796604887,0.0,999.9999999999998
27,0.27,20.03382562341134,1.2890077099038282,978.6771666666847,0.0,999.9999999999998
28,0.28,20.036403638831146,1.3354463137305572,978.6281500474381,0.0,999.9999999999999
29,0.29,20.039074531458606,1.3817958926697789,978.5791295758714,0.0,999.9999999999998
30,0.3,20.041838123243945,1.4280568511656913,978.5301050255902,0.0,999.9999999999998
31,0.31,20.044694236946277,1.4742295923724693,978.481076170681,0.0,999.9999999999998
32,0.32,20.04764269613102,1.520314518158923,978.4320427857099,0.0,999.9999999999998
33,0.33,20.050683325167338,1.566312029113139,978.3830046457193,0.0,999.9999999999999
34,0.34,20.053815949225562,1.6122225245471054,978.3339615262271,0.0,999.9999999999997
35,0.35000000000000003,20.057040394274658,1.6580464025013204,978.2849132032238,0.0,999.9999999999998
36,0.36,20.06035648707966,1.703784059749384,978.2358594531707,0.0,999.9999999999998
37,0.37,20.063764055199158,1.7494358918025736,978.186800052998,0.0,999.9999999999998
38,0.38,20.067262926982764,1.7950022929144025,978.1377347801026,0.0,999.9999999999998
39,0.39,20.07085293156859,1.8404836560851627,978.088663412346,0.0,999.9999999999998
40,0.4,20.074533898880762,1.8858803730664517,978.0395857280525,0.0,999.9999999999998
41,0.41000000000000003,20.078305659626896,1.9311928343656815,977.9905015060071,0.0,999.9999999999998
42,0.42,20.082168045295628,1.9764214292505735,977.9414105254535,0.0,999.9999999999997
43,0.43,20.086120888154127,2.0215665457536365,977.892312566092,0.0,999.9999999999998
44,0.44,20.090164021245634,2.066628570676627,977.8432074080774,0.0,999.9999999999997
45,0.45,20.09429727838699,2.1116078895949966,977.7940948320177,0.0,999.9999999999997
46,0.46,20.09852049416618,2.1565048868623213,977.7449746189711,0.0,999.9999999999997
47,0.47000000000000003,20.102833503939905,2.2013199456147152,977.695846550445,0.0,999.9999999999997
48,0.48,20.107236143831134,2.2460534477752288,977.6467104083932,0.0,999.9999999999997
49,0.49,20.111728250726685,2.2907057740582313,977.5975659752147,0.0,999.9999999999995
50,0.5,20.1163096622748,2.335277303973778,977.548413033751,0.0,999.9999999999995
51,0.51,20.12098021688275,2.379768415831961,977.4992513672848,0.0,999.9999999999995
52,0.52,20.125739753714413,2.4241794867472444,977.4500807595379,0.0,999.9999999999995
53,0.53,20.130588112687906,2.468510892642784,977.4009009946689,0.0,999.9999999999995
54,0.54,20.13552513447319,2.5127630082547325,977.3517118572717,0.0,999.9999999999995
55,0.55,20.1405506604897,2.556936207136529,977.3025131323733,0.0,999.9999999999995
56,0.56,20.145664532903975,2.601030861663172,977.2533046054324,0.0,999.9999999999995
57,0.5700000000000001,20.150866594627303,2.6450473430354777,977.2040860623367,0.0,999.9999999999995
58,0.58,20.156156689313374,2.688986021284324,977.1548572894018,0.0,999.9999999999994
59,0.59,20.161534661355944,2.732847265274877,977.1056180733686,0.0,999.9999999999995
60,0.6,20.167000355886493,2.776631442710807,977.0563682014022,0.0,999.9999999999994
61,0.61,20.172553618771914,2.8203389201384828,977.007107461089,0.0,999.9999999999994
62,0.62,20.17819429661219,2.863970062951156,976.9578356404361,0.0,999.9999999999994
63,0.63,20.18392223673809,2.9075252353931296,976.9085525278682,0.0,999.9999999999994
64,0.64,20.189737287208878,2.9510048005639105,976.8592579122267,0.0,999.9999999999995
65,0.65,20.195639296810008,2.994409120422347,976.8099515827671,0.0,999.9999999999994
66,0.66,20.201628115050852,3.037738555790752,976.7606333291578,0.0,999.9999999999994
67,0.67,20.207703592162435,3.0809934663590135,976.711302941478,0.0,999.9999999999995
68,0.68,20.213865579095152,3.124174210688686,976.6619602102156,0.0,999.9999999999994
69,0.6900000000000001,20.22011392751653,3.167281146217071,976.6126049262658,0.0,999.9999999999994
70,0.7000000000000001,20.226448489808963,3.210314629261281,976.5632368809291,0.0,999.9999999999993
71,0.71,20.232869119067484,3.2532750150222918,976.5138558659096,0.0,999.9999999999993
72,0.72,20.23937566909753,3.296162657588974,976.4644616733128,0.0,999.9999999999993
73,0.73,20.24596799441271,3.3389779099421193,976.4150540956445,0.0,999.9999999999993
74,0.74,20.252645950232594,3.381721123958443,976.3656329258082,0.0,999.9999999999992
75,0.75,20.25940939248051,3.4243926504145787,976.3161979571041,0.0,999.9999999999992
76,0.76,20.26625817778134,3.466992838991057,976.2667489832268,0.0,999.9999999999991
77,0.77,20.27319216345932,3.509522038276268,976.2172857982636,0.0,999.9999999999991
78,0.78,20.280211207535874,3.5519805957704125,976.1678081966928,0.0,999.9999999999991
79,0.79,20.287315168727414,3.5943688578894375,976.1183159733822,0.0,999.9999999999991
80,0.8,20.294503906443193,3.6366871699689574,976.0688089235869,0.0,999.999999999999
81,0.81,20.30177728078313,3.678935876268162,976.0192868429477,0.0,999.999999999999
82,0.8200000000000001,20.309135152535667,3.7211153199737117,975.9697495274896,0.0,999.999999999999
83,0.8300000000000001,20.316577383175616,3.7632258432036148,975.9201967736198,0.0,999.999999999999
84,0.84,20.324103834862022,3.8052677870110956,975.8706283781258,0.0,999.999999999999
85,0.85,20.331714370436046,3.8472414913884463,975.8210441381744,0.0,999.999999999999
86,0.86,20.339408853418824,3.8891472952708646,975.7714438513093,0.0,999.999999999999
87,0.87,20.347187148009365,3.9309855365402795,975.7218273154493,0.0,999.999999999999
88,0.88,20.355049119082445,3.972756552029162,975.6721943288874,0.0,999.999999999999
89,0.89,20.362994632186503,4.014460677524323,975.6225446902881,0.0,999.999999999999
90,0.9,20.37102355354155,4.056098247770695,975.5728781986867,0.0,999.999999999999
91,0.91,20.379135750037094,4.097669596475108,975.5231946534867,0.0,999.999999999999
92,0.92,20.387331089230045,4.139175056310041,975.4734938544589,0.0,999.999999999999
93,0.93,20.395609439342664,4.180614958917368,975.423775601739,0.0,999.999999999999
94,0.9400000000000001,20.4039706692605,4.221989634912089,975.3740396958264,0.0,999.999999999999
95,0.9500000000000001,20.412414648530323,4.2632994138860445,975.3242859375825,0.0,999.9999999999989
96,0.96,20.420941247358094,4.304544624411622,975.2745141282292,0.0,999.9999999999989
97,0.97,20.429550336606916,4.345725594045445,975.2247240693465,0.0,999.9999999999989
98,0.98,20.438241787795008,4.386842649332049,975.1749155628718,0.0,999.9999999999989
99,0.99,20.44701547309367,4.427896115807552,975.1250884110976,0.0,999.9999999999989
100,1.0,20.455871265325285,4.468886318003295,975.0752424166702,0.0,999.9999999999989
101,1.01,20.46480903796129,4.509813579449491,975.025377382588,0.0,999.9999999999989
102,1.02,20.47382866512019,4.550678222678845,974.9754931121997,0.0,999.9999999999987
103,1.03,20.482930021565547,4.591480569230162,974.9255894092031,0.0,999.9999999999987
104,1.04,20.492112982704008,4.632220939651957,974.8756660776428,0.0,999.9999999999987
105,1.05,20.50137742458331,4.672899653506033,974.8257229219095,0.0,999.9999999999989
106,1.06,20.510723223890324,4.713517029371057,974.7757597467374,0.0,999.9999999999987
107,1.07,20.520150257949066,4.754073384846122,974.7257763572036,0.0,999.9999999999987
108,1.08,20.52965840471876,4.794569036554295,974.6757725587257,0.0,999.9999999999989
109,1.09,20.53924754279187,4.835004300146151,974.6257481570608,0.0,999.9999999999987
110,1.1,20.54891755139216,4.875379490303301,974.5757029583034,0.0,999.9999999999989
111,1.11,20.558668310372767,4.9156949207418945,974.5256367688842,0.0,999.9999999999989
112,1.12,20.56849970021425,4.9559509042161265,974.4755493955685,0.0,999.9999999999989
113,1.1300000000000001,20.578411602022683,4.996147752521717,974.4254406454544,0.0,999.9999999999987
114,1.1400000000000001,20.588403897527726,5.036285776499384,974.3753103259717,0.0,999.9999999999989
115,1.1500000000000001,20.598476469080726,5.07636528603831,974.3251582448797,0.0,999.9999999999987
116,1.16,20.608629199652803,5.116386590079585,974.2749842102663,0.0,999.9999999999987
117,1.17,20.618861972832963,5.156349996619642,974.224788030546,0.0,999.9999999999986
118,1.18,20.629174672826203,5.196255812713689,974.1745695144588,0.0,999.9999999999987
119,1.19,20.63956718445163,5.236104344479109,974.1243284710679,0.0,999.9999999999986
120,1.2,20.650039393140588,5.27589589709887,974.0740647097591,0.0,999.9999999999985
121,1.21,20.660591184934788,5.315630774824905,974.0237780402389,0.0,999.9999999999985
122,1.22,20.67122244648444,5.355309280981493,973.9734682725326,0.0,999.9999999999985
123,1.23,20.6819330650464,5.394931717968619,973.9231352169835,0.0,999.9999999999985
124,1.24,20.69272292848234,5.434498387265327,973.8727786842509,0.0,999.9999999999985
125,1.25,20.70359192525687,5.474009589433058,973.8223984853087,0.0,999.9999999999986
126,1.26,20.714539944435735,5.513465624118978,973.7719944314439,0.0,999.9999999999986
127,1.27,20.725566875683974,5.552866790059298,973.7215663342554,0.0,999.9999999999986
128,1.28,20.736672609264094,5.59221338508257,973.671114005652,0.0,999.9999999999987
129,1.29,20.747857036034258,5.6315057061129865,973.6206372578515,0.0,999.9999999999987
130,1.3,20.759120047446483,5.670744049173657,973.5701359033786,0.0,999.9999999999987
131,1.31,20.77046153554483,5.709928709389877,973.519609755064,0.0,999.9999999999987
132,1.32,20.78188139296361,5.749059980992388,973.4690586260427,0.0,999.9999999999986
133,1.33,20.793379512925593,5.788138157320619,973.4184823297526,0.0,999.9999999999989
134,1.34,20.804955789240235,5.827163530825924,973.3678806799327,0.0,999.9999999999989
135,1.35,20.816610116301888,5.866136393074804,973.3172534906222,0.0,999.9999999999989
136,1.36,20.82834238908804,5.905057034752114,973.2666005761587,0.0,999.9999999999987
137,1.37,20.840152503157544,5.94392574566427,973.215921751177,0.0,999.9999999999989
138,1.3800000000000001,20.85204035464887,5.98274281474243,973.1652168306075,0.0,999.9999999999989
139,1.3900000000000001,20.864005840278356,6.0215085300456765,973.1144856296747,0.0,999.9999999999987
140,1.4000000000000001,20.876048857338446,6.060223178764177,973.0637279638961,0.0,999.9999999999987
141,1.41,20.888169303695975,6.098887047222345,973.0129436490804,0.0,999.9999999999986
142,1.42,20.90036707779042,6.137500420881974,972.9621325013263,0.0,999.9999999999987
143,1.43,20.912642078632185,6.176063584345378,972.9112943370211,0.0,999.9999999999986
144,1.44,20.924994205800875,6.21457682135851,972.8604289728393,0.0,999.9999999999986
145,1.45,20.937423359443592,6.253040414814067,972.809536225741,0.0,999.9999999999987
146,1.46,20.94992944027322,6.291454646754595,972.7586159129709,0.0,999.9999999999986
147,1.47,20.96251234956673,6.3298197983755715,972.7076678520564,0.0,999.9999999999986
148,1.48,20.97517198916348,6.368136150028488,972.6566918608067,0.0,999.9999999999987
149,1.49,20.987908261463538,6.406403981223909,972.6056877573112,0.0,999.9999999999986
150,1.5,21.000721069425985,6.444623570634532,972.5546553599381,0.0,999.9999999999986
151,1.51,21.013610316567256,6.482795196098227,972.5035944873332,0.0,999.9999999999986
152,1.52,21.02657590695945,6.520919134621074,972.4525049584181,0.0,999.9999999999986
153,1.53,21.039617745228693,6.558995662380385,972.4013865923896,0.0,999.9999999999987
154,1.54,21.052735736553455,6.59702505472771,972.3502392087175,0.0,999.9999999999987
155,1.55,21.06592978666291,6.635007586191843,972.2990626271439,0.0,999.9999999999986
156,1.56,21.079199801835294,6.672943530481813,972.2478566676816,0.0,999.9999999999987
157,1.57,21.09254568889626,6.71083316048986,972.1966211506126,0.0,999.9999999999987
158,1.58,21.10596735521724,6.748676748294405,972.1453558964871,0.0,999.9999999999987
159,1.59,21.119464708713828,6.786474565163009,972.0940607261219,0.0,999.9999999999987
160,1.6,21.133037657844152,6.824226881555322,972.0427354605993,0.0,999.9999999999987
161,1.61,21.146686111607263,6.861933967126019,971.9913799212654,0.0,999.9999999999986
162,1.62,21.160409979541516,6.899596090727725,971.9399939297294,0.0,999.9999999999987
163,1.6300000000000001,21.17420917172297,6.937213520413935,971.8885773078617,0.0,999.9999999999986
164,1.6400000000000001,21.1880835987638,6.974786523441919,971.8371298777929,0.0,999.9999999999986
165,1.6500000000000001,21.202033171810683,7.012315366275619,971.7856514619123,0.0,999.9999999999986
166,1.6600000000000001,21.216057802543233,7.049800314588531,971.7341418828668,0.0,999.9999999999985
167,1.67,21.23015740317241,7.087241633266583,971.6826009635595,0.0,999.9999999999984
168,1.68,21.244331886438943,7.124639586411001,971.6310285271485,0.0,999.9999999999984
169,1.69,21.258581165611766,7.161994437341161,971.5794243970455,0.0,999.9999999999984
170,1.7,21.27290515448645,7.199306448597436,971.5277883969145,0.0,999.9999999999984
171,1.71,21.287303767383644,7.23657588194403,971.4761203506707,0.0,999.9999999999984
172,1.72,21.30177691914753,7.273802998371802,971.4244200824791,0.0,999.9999999999984
173,1.73,21.316324525144275,7.310988058101081,971.372687416753,0.0,999.9999999999984
174,1.74,21.330946501260478,7.348131320584471,971.3209221781534,0.0,999.9999999999983
175,1.75,21.345642763901647,7.385233044509645,971.269124191587,0.0,999.9999999999983
176,1.76,21.360413229990666,7.422293487802129,971.2172932822056,0.0,999.9999999999983
177,1.77,21.375257816966272,7.459312907628077,971.165429275404,0.0,999.9999999999983
178,1.78,21.390176442781527,7.4962915603970375,971.1135319968198,0.0,999.9999999999984
179,1.79,21.40516902590232,7.533229701764705,971.0616012723314,0.0,999.9999999999984
180,1.8,21.42023548530585,7.57012758663567,971.0096369280569,0.0,999.9999999999984
181,1.81,21.43537574047912,7.606985469166149,970.9576387903531,0.0,999.9999999999984
182,1.82,21.450589711417454,7.643803602766716,970.9056066858143,0.0,999.9999999999985
183,1.83,21.465877318622987,7.680582240105013,970.8535404412704,0.0,999.9999999999984
184,1.84,21.481238483103198,7.71732163310846,970.8014398837868,0.0,999.9999999999984
185,1.85,21.496673126369416,7.754022032966952,970.749304840662,0.0,999.9999999999984
186,1.86,21.51218117043535,7.790683690135543,970.6971351394275,0.0,999.9999999999984
187,1.87,21.527762537815622,7.8273068543371265,970.6449306078456,0.0,999.9999999999984
188,1.8800000000000001,21.543417151524295,7.8638917745651025,970.5926910739089,0.0,999.9999999999983
189,1.8900000000000001,21.559144935073427,7.9004386990860365,970.5404163658388,0.0,999.9999999999983
190,1.9000000000000001,21.574945812471597,7.936947875442309,970.4881063120844,0.0,999.9999999999983
191,1.9100000000000001,21.590819708222483,7.973419550454753,970.435760741321,0.0,999.9999999999983
192,1.92,21.606766547323392,8.009853970225286,970.3833794824495,0.0,999.9999999999983
193,1.93,21.622786255263843,8.046251380139536,970.3309623645948,0.0,999.9999999999982
194,1.94,21.638878758024124,8.082612024869443,970.2785092171047,0.0,999.9999999999983
195,1.95,21.655043982073863,8.118936148375868,970.2260198695485,0.0,999.9999999999982
196,1.96,21.671281854370616,8.155223993911186,970.1734941517165,0.0,999.9999999999982
197,1.97,21.68759230235844,8.191475804021866,970.1209318936179,0.0,999.9999999999982
198,1.98,21.703975253966483,8.227691820551055,970.0683329254807,0.0,999.9999999999983
199,1.99,21.720430637607585,8.263872284641131,970.0156970777496,0.0,999.9999999999983
200,2.0,21.736958382176866,8.300017436736269,969.9630241810852,0.0,999.9999999999984
201,2.0100000000000002,21.75355841705034,8.336127516584982,969.910314066363,0.0,999.9999999999983
202,2.02,21.77023067208351,8.372202763242669,969.8575665646721,0.0,999.9999999999982
203,2.0300000000000002,21.786975077609995,8.40824341507413,969.8047815073141,0.0,999.9999999999983
204,2.04,21.803791564440143,8.444249709756098,969.7519587258021,0.0,999.9999999999984
205,2.05,21.820680063859655,8.480221884279748,969.6990980518589,0.0,999.9999999999983
206,2.06,21.837640507628215,8.516160174953196,969.6461993174169,0.0,999.9999999999982
207,2.07,21.85467282797812,8.552064817403995,969.5932623546162,0.0,999.9999999999983
208,2.08,21.87177695761293,8.587936046581618,969.5402869958037,0.0,999.9999999999983
209,2.09,21.888952829706092,8.623774096759934,969.4872730735323,0.0,999.9999999999983
210,2.1,21.906200377899612,8.659579201539682,969.434220420559,0.0,999.9999999999983
211,2.11,21.923519536302692,8.695351593850917,969.3811288698447,0.0,999.9999999999983
212,2.12,21.940910239490393,8.731091505955469,969.3279982545524,0.0,999.9999999999982
213,2.13,21.958372422502304,8.766799169449378,969.2748284080466,0.0,999.9999999999983
214,2.14,21.975906020841204,8.802474815265331,969.2216191638918,0.0,999.9999999999983
215,2.15,21.993510970471736,8.838118673675083,969.1683703558515,0.0,999.9999999999984
216,2.16,22.011187207819084,8.873730974291872,969.1150818178874,0.0,999.9999999999983
217,2.17,22.02893466976767,8.909311946072824,969.0617533841578,0.0,999.9999999999983
218,2.18,22.046753293659815,8.944861817321353,969.0083848890171,0.0,999.9999999999982
219,2.19,22.064643017294458,8.98038081568955,968.9549761670143,0.0,999.9999999999982
220,2.2,22.082603778925836,9.015869168180561,968.9015270528919,0.0,999.9999999999983
221,2.21,22.100635517262198,9.051327101150964,968.8480373815851,0.0,999.9999999999982
222,2.22,22.1187381714645,9.086754840313125,968.7945069882206,0.0,999.9999999999983
223,2.23,22.136911681145126,9.122152610737562,968.7409357081156,0.0,999.9999999999982
224,2.24,22.1551559863666,9.157520636855288,968.6873233767764,0.0,999.9999999999983
225,2.25,22.17347102764031,9.192859142460149,968.6336698298978,0.0,999.9999999999983
226,2.2600000000000002,22.191856745925232,9.228168350711154,968.5799749033619,0.0,999.9999999999982
227,2.27,22.210313082626655,9.2634484841348,968.5262384332368,0.0,999.9999999999982
228,2.2800000000000002,22.228839979594923,9.298699764627383,968.472460255776,0.0,999.9999999999983
229,2.29,22.24743737912418,9.333922413457303,968.4186402074168,0.0,999.9999999999984
230,2.3000000000000003,22.266105223951094,9.369116651267367,968.3647781247798,0.0,999.9999999999983
231,2.31,22.28484345725363,9.404282698077068,968.3108738446676,0.0,999.9999999999983
232,2.32,22.303652022649782,9.439420773284876,968.2569272040637,0.0,999.9999999999983
233,2.33,22.322530864196352,9.474531095670505,968.2029380401315,0.0,999.9999999999983
234,2.34,22.34147992638769,9.50961388339718,968.1489061902134,0.0,999.9999999999983
235,2.35,22.360499154154486,9.544669354013893,968.09483149183,0.0,999.9999999999983
236,2.36,22.379588492862514,9.57969772445765,968.0407137826782,0.0,999.9999999999983
237,2.37,22.39874788831143,9.614699211055719,967.9865529006312,0.0,999.9999999999983
238,2.38,22.417977286733542,9.64967402952785,967.9323486837369,0.0,999.9999999999983
239,2.39,22.4372766347926,9.68462239498851,967.8781009702171,0.0,999.9999999999983
240,2.4,22.456645879582577,9.7195445219491,967.8238095984666,0.0,999.9999999999982
