,days,susceptible,exposed,infected,recovered,total
0,0.0,4900.0,0.0,100.0,0.0,5000.0
1,0.01,4899.9118,0.0882,99.96,0.04,5000.0
2,0.02,4899.823636866965,0.17618673303504,99.92019239999999,0.079984,5000.0
3,0.03,4899.735510429271,0.26396079726289656,99.88057669650605,0.11995207696,5000.0
4,0.04,4899.647420515751,0.3515227891879353,99.84115238742197,0.15990430763860242,4999.999999999999
5,0.05,4899.559366955695,0.43887330366570276,99.80191897204539,0.1998407685935712,4999.999999999999
6,0.06,4899.471349578846,0.5260129339075063,99.7628759510639,0.23976153618238935,4999.999999999999
7,0.07,4899.3833682154,0.6129422714849799,99.72402282655129,0.2796666865628149,4999.999999999998
8,0.08,4899.295422696007,0.6996619063346389,99.68535910196364,0.3195562956934354,4999.999999999999
9,0.09,4899.207512851767,0.78617242676242,99.64688428213553,0.35943043933422086,5000.0
10,0.1,4899.1196385142275,0.8724744194482108,99.6085978732762,0.39928919304707505,4999.999999999999
11,0.11,4899.031799515386,0.9585684694503644,99.57049938296578,0.43913263219638554,4999.999999999999
12,0.12,4898.943995687688,1.0444551602102035,99.53258832015149,0.47896083194957184,4999.999999999999
13,0.13,4898.856226864021,1.1301350735565099,99.49486419514385,0.5187738672776324,4999.999999999999
14,0.14,4898.76849287772,1.2156087897100036,99.4573265196129,0.5585718129556899,4999.999999999999
15,0.15,4898.680793562563,1.3008768872878074,99.41997480658448,0.5983547435635351,4999.999999999999
16,0.16,4898.593128752768,1.3859399433078998,99.38280857043642,0.6381227334861689,4999.999999999998
17,0.17,4898.505498282996,1.4707985331935565,99.34582732689486,0.6778758569143435,4999.999999999999
18,0.18,4898.417901988346,1.5554532307777775,99.3090305930305,0.7176141878451014,5000.0
19,0.19,4898.330339704355,1.6399046083077036,99.27241788725485,0.7573378000823137,5000.0
20,0.2,4898.242811266997,1.724153236449019,99.23598872931656,0.7970467672372156,5000.0
21,0.21,4898.1553165126825,1.8081996842903436,99.19974264029773,0.8367411627289422,4999.999999999999
22,0.22,4898.0678552782565,1.8920445193476105,99.16367914261019,0.8764210597850612,4999.999999999999
23,0.23,4897.980427400997,1.9756883075684335,99.12779775999185,0.9160865314421053,5000.0
24,0.24,4897.8930327186135,2.0591316133364614,99.09209801750299,0.955737650546102,5000.0
