,days,infected,susceptible,recovered,total
0,0.0,20.0,980.0,0.0,1000.0
1,0.01,20.00964,979.98236,0.008,1000.0
2,0.02,20.019284328806958,979.964711815193,0.016003856,1000.0
3,0.03,20.028932988053658,979.9470554422148,0.024011569731522783,1000.0
4,0.04,20.0385859793732,979.9293908777,0.03202314292674425,1000.0
5,0.05,20.048243304398987,979.9117181182825,0.04003857731849353,999.9999999999999
6,0.06,20.057904964764727,979.894037160595,0.04805787464025313,999.9999999999999
7,0.07,20.067570962104437,979.8763480012693,0.05608103662615902,1000.0
8,0.08,20.07724129805244,979.8586506369364,0.0641080650110008,999.9999999999999
9,0.09,20.086915974243357,979.8409450642263,0.07213896153022178,999.9999999999998
10,0.1,20.096594992312127,979.8232312797678,0.08017372791991913,999.9999999999999
11,0.11,20.10627835389398,979.8055092801891,0.08821236591684398,1000.0
12,0.12,20.115966060624462,979.787779062117,0.09625487725840157,999.9999999999999
13,0.13,20.12565811413942,979.7700406221778,0.10430126368265136,999.9999999999999
14,0.14,20.135354516074997,979.7522939569966,0.11235152692830713,999.9999999999999
15,0.15,20.145055268067654,979.7345390631975,0.12040566873473713,999.9999999999999
16,0.16,20.154760371754143,979.7167759374038,0.12846369084196418,999.9999999999999
17,0.17,20.164469828771526,979.6990045762377,0.13652559499066586,999.9999999999999
18,0.18,20.174183640757168,979.6812249763206,0.14459138292217447,999.9999999999999
19,0.19,20.183901809348733,979.6634371342727,0.15266105637847732,1000.0
20,0.2,20.193624336184186,979.6456410467135,0.16073461710221681,999.9999999999999
21,0.21,20.2033512229018,979.6278367102615,0.16881206683669048,1000.0
22,0.22,20.21308247114015,979.6100241215339,0.1768934073258512,1000.0
23,0.23,20.222818082538108,979.5922032771475,0.18497864031430727,999.9999999999999
24,0.24,20.232558058734845,979.5743741737177,0.19306776754732252,999.9999999999999
25,0.25,20.242302401369837,979.5565368078593,0.20116079077081647,999.9999999999999
26,0.26,20.252051112082864,979.5386911761857,0.2092577117313644,999.9999999999999
27,0.27,20.261804192513996,979.5208372753098,0.21735853217619755,999.9999999999999
28,0.28,20.271561644303613,979.5029751018432,0.22546325385320315,999.9999999999999
29,0.29,20.281323469092392,979.4851046523967,0.2335718785109246,1000.0
30,0.3,20.291089668521305,979.4672259235801,0.24168440789856155,1000.0
31,0.31,20.300860244231632,979.4493389120024,0.24980084376597006,1000.0000000000001
32,0.32,20.31063519786494,979.4314436142714,0.2579211878636627,1000.0
33,0.33,20.320414531063104,979.4135400269942,0.26604544194280866,1000.0
34,0.34,20.330198245468296,979.3956281467765,0.2741736077552339,1000.0
35,0.35000000000000003,20.33998634272298,979.3777079702237,0.28230568705342124,1000.0000000000001
36,0.36,20.349778824469926,979.3597794939396,0.2904416815905104,1000.0000000000001
37,0.37,20.35957569235219,979.3418427145276,0.2985815931202984,1000.0000000000001
38,0.38,20.36937694801314,979.3238976285897,0.3067254233972393,1000.0000000000001
39,0.39,20.37918259309643,979.3059442327273,0.31487317417644456,1000.0000000000001
40,0.4,20.38899262924601,979.2879825235404,0.32302484721368313,1000.0000000000001
41,0.41000000000000003,20.398807058106136,979.2700124976286,0.3311804442653815,1000.0000000000001
42,0.42,20.40862588132135,979.2520341515901,0.33933996708862396,1000.0000000000001
43,0.43,20.418449100536492,979.2340474820224,0.3475034174411525,1000.0000000000001
44,0.44,20.4282767173967,979.216052485522,0.35567079708136706,1000.0000000000001
45,0.45,20.438108733547402,979.1980491586844,0.36384210776832576,1000.0000000000001
46,0.46,20.44794515063433,979.1800374981041,0.37201735126174473,1000.0000000000002
47,0.47000000000000003,20.457785970303497,979.1620175003746,0.3801965293219985,1000.0000000000001
48,0.48,20.46763119420122,979.1439891620888,0.3883796437101199,1000.0000000000001
49,0.49,20.477480823974112,979.1259524798382,0.3965666961878004,1000.0000000000002
50,0.5,20.48733486126907,979.1079074502137,0.40475768851739,1000.0000000000002
51,0.51,20.497193307733287,979.089854069805,0.4129526224618977,1000.0000000000002
52,0.52,20.50705616501425,979.0717923352009,0.421151499784991,1000.0000000000001
53,0.53,20.516923434759747,979.0537222429895,0.4293543222509967,1000.0000000000002
54,0.54,20.52679511861784,979.0356437897575,0.4375610916249006,1000.0000000000003
55,0.55,20.5366712182369,979.017556972091,0.44577180967234775,1000.0000000000002
56,0.56,20.54655173526558,978.999461786575,0.4539864781596425,1000.0000000000002
57,0.5700000000000001,20.55643667135283,978.9813582297936,0.4622050988537487,1000.0000000000001
58,0.58,20.566326028147888,978.96324629833,0.47042767352228987,1000.0000000000001
59,0.59,20.57621980730028,978.9451259887663,0.478654203933549,1000.0000000000001
60,0.6,20.586118010459828,978.9269972976839,0.48688469185646915,1000.0000000000002
61,0.61,20.596020639276638,978.9088602216628,0.4951191390606531,1000.0000000000001
62,0.62,20.605927695401114,978.8907147572827,0.5033575473163637,1000.0000000000001
63,0.63,20.615839180483942,978.8725609011217,0.5115999183945241,1000.0000000000001
64,0.64,20.625755096176103,978.8543986497573,0.5198462540667177,1000.0000000000001
