,days,susceptible,infected,recovered,total
0,0.0,980.0,20.0,0.0,1000.0
1,0.01,979.951,20.029,0.02,1000.0
2,0.02,979.9019314035526,20.0580395964475,0.040028999999999995,1000.0000000000001
3,0.03,979.8527941242007,20.087118836202873,0.0600870395964475,1000.0
4,0.04,979.8035880754069,20.116237766160566,0.08017415843265037,1000.0000000000001
5,0.05,979.7543131705522,20.14539643324906,0.10029039619881093,1000.0000000000001
6,0.06,979.7049693229372,20.174594884430828,0.12043579263206,1000.0000000000001
7,0.07,979.6555564457814,20.20383316670228,0.14061038751649083,1000.0000000000002
8,0.08,979.6060744522232,20.233111327093738,0.16081422068319312,1000.0000000000001
9,0.09,979.5565232553205,20.262429412669366,0.18104733201028686,1000.0000000000001
10,0.1,979.50690276805,20.291787470527147,0.20130976142295623,1000.0000000000002
11,0.11,979.4572129033079,20.32118554779883,0.22160154889348338,1000.0000000000001
12,0.12,979.407453573909,20.350623691649876,0.2419227344412822,1000.0000000000001
13,0.13,979.3576246925878,20.380101949279425,0.26227335813293207,1000.0000000000001
14,0.14,979.3077261719977,20.409620367920244,0.2826534600822115,1000.0000000000002
15,0.15,979.2577579247114,20.439178994838677,0.30306308045013175,1000.0000000000002
16,0.16,979.2077198632206,20.468777877334606,0.3235022594449704,1000.0000000000001
17,0.17,979.1576118999365,20.4984170627414,0.343971037322305,1000.0000000000001
18,0.18,979.1074339471893,20.528096598425865,0.3644694543850464,1000.0000000000002
19,0.19,979.0571859172285,20.557816531788202,0.38499755098347227,1000.0000000000001
20,0.2,979.006867722223,20.58757691026195,0.40555536751526045,1000.0000000000002
21,0.21,978.9564792742607,20.617377781313955,0.4261429444255224,1000.0000000000002
22,0.22,978.906020485349,20.647219192444297,0.44676032220683637,1000.0000000000001
23,0.23,978.8554912674147,20.677101191186264,0.46740754139928065,1000.0000000000002
24,0.24,978.8048915323035,20.70702382510629,0.4880846425904669,1000.0000000000002
25,0.25,978.7542211917807,20.73698714180391,0.5087916664155732,1000.0000000000002
26,0.26,978.7034801575311,20.766991188911707,0.5295286535573771,1000.0000000000001
27,0.27,978.6526683411586,20.797036014095266,0.5502956447462888,1000.0000000000001
28,0.28,978.6017856541866,20.827121665053124,0.571092680760384,1000.0000000000001
29,0.29,978.550832008058,20.857248189516717,0.5919198024254371,1000.0000000000001
30,0.3,978.4998073141348,20.887415635250324,0.6127770506149538,1000.0000000000001
31,0.31,978.4487114836988,20.91762405005103,0.6336644662502041,1000.0000000000001
32,0.32,978.3975444279512,20.947873481748662,0.6545820903002552,1000.0
33,0.33,978.3463060580124,20.97816397820574,0.6755299637820038,1000.0000000000001
34,0.34,978.2949962849225,21.008495587317427,0.6965081277602095,1000.0000000000001
35,0.35000000000000003,978.2436150196411,21.038868357011477,0.717516623347527,1000.0
36,0.36,978.1921621730473,21.06928233524818,0.7385554917045385,1000.0000000000001
37,0.37,978.1406376559399,21.09973757002031,0.7596247740397867,1000.0000000000001
38,0.38,978.0890413790372,21.130234109353072,0.7807245116098069,1000.0000000000001
39,0.39,978.0373732529769,21.16077200130405,0.80185474571916,1000.0000000000001
40,0.4,977.9856331883165,21.191351293963148,0.8230155177204641,1000.0000000000001
41,0.41000000000000003,977.9338210955331,21.22197203545254,0.8442068690144272,1000.0
42,0.42,977.8819368850235,21.25263427392662,0.8654288410498797,1000.0
43,0.43,977.8299804671043,21.283338057571935,0.8866814753238064,1000.0
44,0.44,977.7779517520115,21.314083434607138,0.9079648133813784,1000.0
45,0.45,977.7258506499011,21.344870453282933,0.9292788968159855,1000.0
46,0.46,977.6736770708487,21.37569916188202,0.9506237672692684,1000.0
47,0.47000000000000003,977.6214309248498,21.406569608719032,0.9719994664311504,1000.0
48,0.48,977.5691121218197,21.437481842140482,0.9934060360398694,1000.0000000000001
49,0.49,977.5167205715933,21.468435910524715,1.0148435178820099,1000.0
