,days,susceptible,infected,recovered,total
0,0.0,4900.0,100.0,0.0,5000.0
1,0.01,4899.9118,100.0182,0.07,5000.0
2,0.02,4899.823585535489,100.03640172451105,0.14001274000000002,5000.0
3,0.03,4899.735356605784,100.05460517300862,0.21003822120715776,5000.0
4,0.04,4899.647113210203,100.07281034496785,0.28007644482826377,5000.0
5,0.05,4899.558855348067,100.09101723986353,0.3501274120697413,5000.0
6,0.06,4899.470583018692,100.10922585717013,0.42019112413764576,5000.0
7,0.07,4899.382296221401,100.12743619636178,0.49026758223766487,5000.0
8,0.08,4899.293994955513,100.1456482569123,0.5603567875751181,5000.0
9,0.09,4899.20567922035,100.16386203829514,0.6304587413549567,5000.000000000001
10,0.1,4899.117349015235,100.18207753998345,0.7005734447817633,5000.000000000001
11,0.11,4899.029004339491,100.20029476145004,0.7707008990597517,5000.000000000001
12,0.12,4898.940645192441,100.21851370216737,0.8408411053927667,5000.0
13,0.13,4898.852271573409,100.23673436160759,0.9109940649842838,5000.000000000001
14,0.14,4898.763883481721,100.2549567392425,0.9811597790374091,5000.000000000001
15,0.15,4898.675480916702,100.2731808345436,1.0513382487548788,5000.000000000001
16,0.16,4898.58706387768,100.291406646982,1.1215294753390592,5000.000000000001
17,0.17,4898.4986323639805,100.30963417602852,1.1917334599919467,5000.000000000001
18,0.18,4898.410186374932,100.32786342115367,1.2619502039151667,5000.000000000001
19,0.19,4898.321725909863,100.34609438182756,1.3321797083099742,5000.0
20,0.2,4898.233250968103,100.36432705752,1.4024219743772535,5000.0
21,0.21,4898.144761548982,100.3825614477005,1.4726770033175174,5000.000000000001
22,0.22,4898.056257651831,100.40079755183817,1.5429447963309078,5000.0
23,0.23,4897.967739275981,100.41903536940184,1.6132253546171944,5000.000000000001
24,0.24,4897.879206420765,100.43727489986,1.6835186793757757,5000.000000000001
25,0.25,4897.790659085514,100.45551614268078,1.7538247718056776,5000.0
26,0.26,4897.702097269563,100.473759097332,1.8241436331055543,5000.0
27,0.27,4897.613520972245,100.49200376328116,1.8944752644736866,5000.0
28,0.28,4897.524930192897,100.51025013999538,1.9648196671079834,5000.0
29,0.29,4897.436324930853,100.52849822694148,2.0351768422059804,5000.0
30,0.3,4897.347705185449,100.54674802358595,2.1055467909648393,4999.999999999999
31,0.31,4897.259070956024,100.56499952939492,2.1759295145813495,5000.0
32,0.32,4897.170422241914,100.58325274383424,2.246325014251926,5000.0
33,0.33,4897.0817590424585,100.60150766636934,2.31673329117261,5000.0
34,0.34,4896.993081356996,100.6197642964654,2.3871543465390688,5000.000000000001
35,0.35000000000000003,4896.904389184867,100.63802263358724,2.4575881815465945,5000.0
36,0.36,4896.815682525411,100.65628267719933,2.5280347973901054,5000.000000000001
37,0.37,4896.726961377971,100.6745444267658,2.598494195264145,5000.000000000001
38,0.38,4896.638225741887,100.69280788175048,2.668966376362881,5000.000000000001
39,0.39,4896.5494756165035,100.71107304161684,2.7394513418801063,5000.000000000001
40,0.4,4896.460711001163,100.72933990582804,2.809949093009238,5000.0
41,0.41000000000000003,4896.37193189521,100.74760847384688,2.8804596309433177,5000.000000000001
42,0.42,4896.283138297989,100.76587874513584,2.9509829568750106,5000.0
43,0.43,4896.194330208847,100.78415071915705,3.0215190719966056,5000.0
44,0.44,4896.105507627128,100.80242439537233,3.0920679775000157,5000.0
45,0.45,4896.016670552181,100.82069977324315,3.1626296745767766,5000.000000000001
46,0.46,4895.927818983352,100.83897685223066,3.233204164418047,5000.000000000001
47,0.47000000000000003,4895.83895291999,100.85725563179565,3.3037914482146085,5000.000000000001
48,0.48,4895.750072361445,100.87553611139862,3.3743915271568654,5000.000000000001
49,0.49,4895.661177307065,100.89381829049968,3.4450044024348445,5000.0
50,0.5,4895.5722677562035,100.91210216855865,3.515630075238194,5000.0
51,0.51,4895.483343708209,100.93038774503498,3.5862685467561852,5000.0
52,0.52,4895.394405162435,100.94867501938782,3.65691981817771,5000.000000000001
53,0.53,4895.305452118233,100.96696399107597,3.7275838906912813,5000.000000000001
54,0.54,4895.216484574958,100.9852546595579,3.7982607654850344,5000.0
55,0.55,4895.127502531962,101.00354702429173,3.868950443746725,5000.000000000001
56,0.56,4895.038505988601,101.02184108473527,3.9396529266637295,5000.000000000001
57,0.5700000000000001,4894.949494944231,101.04013684034597,4.0103682154230444,5000.000000000001
58,0.58,4894.860469398208,101.05843429058096,4.081096311211287,5000.000000000001
