,days,infected,susceptible,recovered,total
0,0.0,200.0,9800.0,0.0,10000.0
1,0.01,200.0364,9799.8236,0.14,10000.0
2,0.02,200.0728034490221,9799.647171070977,0.28002548000000005,10000.0
3,0.03,200.10921034601725,9799.470713211567,0.4200764424143155,10000.0
4,0.04,200.1456206899357,9799.294226420407,0.5601528896565275,10000.0
5,0.05,200.18203447972706,9799.117710696133,0.7002548241394826,10000.0
6,0.06,200.21845171434026,9798.941166037384,0.8403822482752915,10000.0
7,0.07,200.25487239272357,9798.764592442802,0.9805351644753297,10000.0
8,0.08,200.2912965138246,9798.587989911026,1.1207135751502362,10000.0
9,0.09,200.32772407659027,9798.4113584407,1.2609174827099134,10000.000000000002
10,0.1,200.3641550799669,9798.23469803047,1.4011468895635266,10000.000000000002
11,0.11,200.40058952290008,9798.058008678981,1.5414017981195034,10000.000000000002
12,0.12,200.43702740433474,9797.881290384881,1.6816822107855334,10000.0
13,0.13,200.47346872321518,9797.704543146818,1.8219881299685676,10000.000000000002
14,0.14,200.509913478485,9797.527766963442,1.9623195580748183,10000.000000000002
15,0.15,200.5463616690872,9797.350961833405,2.1026764975097576,10000.000000000002
16,0.16,200.582813293964,9797.17412775536,2.2430589506781184,10000.000000000002
17,0.17,200.61926835205705,9796.997264727961,2.3834669199838934,10000.000000000002
18,0.18,200.65572684230733,9796.820372749864,2.5239004078303333,10000.000000000002
19,0.19,200.6921887636551,9796.643451819726,2.6643594166199485,10000.0
20,0.2,200.72865411504,9796.466501936206,2.804843948754507,10000.0
21,0.21,200.765122895401,9796.289523097965,2.9453540066350348,10000.000000000002
22,0.22,200.80159510367633,9796.112515303663,3.0858895926618155,10000.0
23,0.23,200.83807073880368,9795.935478551963,3.226450709234389,10000.000000000002
24,0.24,200.87454979972,9795.75841284153,3.3670373587515514,10000.000000000002
25,0.25,200.91103228536156,9795.581318171027,3.5076495436113553,10000.0
26,0.26,200.947518194664,9795.404194539125,3.6482872662111085,10000.0
27,0.27,200.98400752656232,9795.22704194449,3.7889505289473733,10000.0
28,0.28,201.02050027999076,9795.049860385794,3.929639334215967,10000.0
29,0.29,201.05699645388296,9794.872649861705,4.070353684411961,10000.0
30,0.3,201.0934960471719,9794.695410370898,4.211093581929679,9999.999999999998
31,0.31,201.12999905878985,9794.518141912047,4.351859029162699,10000.0
32,0.32,201.16650548766847,9794.340844483828,4.492650028503852,10000.0
33,0.33,201.2030153327387,9794.163518084917,4.63346658234522,10000.0
34,0.34,201.2395285929308,9793.986162713993,4.7743086930781375,10000.000000000002
35,0.35000000000000003,201.27604526717448,9793.808778369734,4.915176363093189,10000.0
36,0.36,201.31256535439866,9793.631365050822,5.056069594780211,10000.000000000002
37,0.37,201.3490888535316,9793.453922755942,5.19698839052829,10000.000000000002
38,0.38,201.38561576350097,9793.276451483775,5.337932752725762,10000.000000000002
39,0.39,201.42214608323368,9793.098951233007,5.478902683760213,10000.000000000002
40,0.4,201.45867981165608,9792.921422002326,5.619898186018476,10000.0
41,0.41000000000000003,201.49521694769376,9792.74386379042,5.760919261886635,10000.000000000002
42,0.42,201.53175749027167,9792.566276595979,5.901965913750021,10000.0
43,0.43,201.5683014383141,9792.388660417693,6.043038143993211,10000.0
44,0.44,201.60484879074465,9792.211015254255,6.184135955000031,10000.0
45,0.45,201.6413995464863,9792.033341104361,6.325259349153553,10000.000000000002
46,0.46,201.67795370446132,9791.855637966704,6.466408328836094,10000.000000000002
47,0.47000000000000003,201.7145112635913,9791.67790583998,6.607582896429217,10000.000000000002
48,0.48,201.75107222279723,9791.50014472289,6.748783054313731,10000.000000000002
49,0.49,201.78763658099936,9791.32235461413,6.890008804869689,10000.0
50,0.5,201.8242043371173,9791.144535512407,7.031260150476388,10000.0
51,0.51,201.86077549006995,9790.966687416418,7.1725370935123705,10000.0
52,0.52,201.89735003877564,9790.78881032487,7.31383963635542,10000.000000000002
53,0.53,201.93392798215194,9790.610904236466,7.4551677813825625,10000.000000000002
54,0.54,201.9705093191158,9790.432969149915,7.596521530970069,10000.0
55,0.55,202.00709404858347,9790.255005063924,7.73790088749345,10000.000000000002
56,0.56,202.04368216947054,9790.077011977202,7.879305853327459,10000.000000000002
57,0.5700000000000001,202.08027368069193,9789.898989888463,8.020736430846089,10000.000000000002
58,0.58,202.11686858116192,9789.720938796416,8.162192622422573,10000.000000000002
59,0.59,202.15346686979407,9789.542858699777,8.303674430429387,10000.0
60,0.6,202.1900685455013,9789.36474959726,8.445181857238243,10000.0
61,0.61,202.22667360719586,9789.186611487583,8.586714905220093,9999.999999999998
62,0.62,202.26328205378934,9789.008444369465,8.72827357674513,10000.0
63,0.63,202.2998938841926,9788.830248241624,8.869857874182783,9999.999999999998
64,0.64,202.33650909731594,9788.65202310278,9.011467799901718,9999.999999999998
65,0.65,202.3731276920689,9788.47376895166,9.153103356269838,9999.999999999998
66,0.66,202.40974966736036,9788.295485786985,9.294764545654287,9999.999999999998
67,0.67,202.44637502209855,9788.11717360748,9.43645137042144,10000.0
68,0.68,202.48300375519105,9787.938832411872,9.578163832936909,10000.0
69,0.6900000000000001,202.5196358655447,9787.76046219889,9.719901935565543,10000.0
70,0.7000000000000001,202.55627135206575,9787.582062967263,9.861665680671425,10000.0
71,0.71,202.59291021365974,9787.403634715723,10.003455070617871,10000.000000000002
72,0.72,202.62955244923154,9787.225177443002,10.145270107767432,10000.0
73,0.73,202.66619805768534,9787.046691147834,10.287110794481894,10000.0
74,0.74,202.70284703792467,9786.868175828955,10.428977133122274,10000.000000000002
