,days,susceptible,infected,recovered,total
0,0.0,980.0,20.0,0.0,1000.0
1,0.01,980.0,19.992,0.008,1000.0
2,0.02,980.0,19.9840032,0.0159968,1000.0
3,0.03,980.0,19.97600959872,0.023990401279999997,1000.0
4,0.04,980.0,19.96801919488051,0.031980805119488,1000.0
5,0.05,980.0,19.96003198720256,0.0399680127974402,1000.0
6,0.06,980.0,19.952047974407677,0.04795202559232123,1000.0
7,0.07,980.0,19.944067155217912,0.0559328447820843,1000.0
8,0.08,980.0,19.936089528355826,0.06391047164417146,1000.0
9,0.09,980.0,19.928115092544484,0.07188490745551379,1000.0
10,0.1,980.0,19.920143846507468,0.07985615349253158,1000.0
11,0.11,980.0,19.912175788968867,0.08782421103113457,1000.0
12,0.12,980.0,19.90421091865328,0.09578908134672211,1000.0
13,0.13,980.0,19.89624923428582,0.10375076571418342,1000.0
14,0.14,980.0,19.888290734592104,0.11170926540789775,1000.0
15,0.15,980.0,19.880335418298266,0.1196645817017346,1000.0
16,0.16,980.0,19.872383284130947,0.1276167158690539,1000.0
17,0.17,980.0,19.864434330817296,0.1355656691827063,1000.0
18,0.18,980.0,19.85648855708497,0.1435114429150332,1000.0
19,0.19,980.0,19.848545961662136,0.1514540383378672,1000.0
20,0.2,980.0,19.84060654327747,0.15939345672253205,1000.0
21,0.21,980.0,19.83267030066016,0.16732969933984304,1000.0
22,0.22,980.0,19.824737232539896,0.1752627674601071,1000.0
23,0.23,980.0,19.81680733764688,0.18319266235312306,1000.0
24,0.24,980.0,19.80888061471182,0.19111938528818181,1000.0
25,0.25,980.0,19.800957062465937,0.19904293753406654,1000.0
26,0.26,980.0,19.79303667964095,0.2069633203590529,1000.0
27,0.27,980.0,19.785119464969092,0.2148805350309093,1000.0
28,0.28,980.0,19.777205417183104,0.22279458281689693,1000.0
29,0.29,980.0,19.769294535016233,0.23070546498377018,1000.0
30,0.3,980.0,19.761386817202226,0.23861318279777666,1000.0
31,0.31,980.0,19.753482262475345,0.24651773752465755,1000.0
32,0.32,980.0,19.745580869570354,0.2544191304296477,1000.0
33,0.33,980.0,19.737682637222527,0.26231736277747586,1000.0
34,0.34,980.0,19.729787564167637,0.2702124358323649,1000.0
35,0.35000000000000003,980.0,19.72189564914197,0.2781043508580319,1000.0
36,0.36,980.0,19.714006890882313,0.2859931091176887,1000.0
37,0.37,980.0,19.70612128812596,0.29387871187404163,1000.0
38,0.38,980.0,19.69823883961071,0.301761160389292,1000.0
39,0.39,980.0,19.690359544074866,0.3096404559251363,1000.0
40,0.4,980.0,19.682483400257237,0.31751659974276625,1000.0
41,0.41000000000000003,980.0,19.674610406897134,0.32538959310286913,1000.0
42,0.42,980.0,19.666740562734375,0.333259437265628,1000.0
43,0.43,980.0,19.658873866509282,0.34112613349072174,1000.0000000000001
44,0.44,980.0,19.65101031696268,0.34898968303732547,1000.0
45,0.45,980.0,19.643149912835895,0.35685008716411054,1000.0000000000001
46,0.46,980.0,19.63529265287076,0.3647073471292449,1000.0
47,0.47000000000000003,980.0,19.627438535809613,0.3725614641903932,1000.0
48,0.48,980.0,19.61958756039529,0.38041243960471705,1000.0
49,0.49,980.0,19.61173972537113,0.38826027462887513,1000.0
50,0.5,980.0,19.60389502948098,0.3961049705190236,1000.0
51,0.51,980.0,19.596053471469187,0.403946528530816,1000.0
52,0.52,980.0,19.5882150500806,0.4117849499194037,1000.0
53,0.53,980.0,19.580379764060567,0.4196202359394359,1000.0
54,0.54,980.0,19.572547612154942,0.4274523878450602,1000.0
55,0.55,980.0,19.56471859311008,0.4352814068899222,1000.0
56,0.56,980.0,19.556892705672837,0.4431072943271662,1000.0
57,0.5700000000000001,980.0,19.549069948590567,0.4509300514094354,1000.0
58,0.58,980.0,19.54125032061113,0.4587496793888716,1000.0
59,0.59,980.0,19.533433820482887,0.4665661795171161,1000.0
60,0.6,980.0,19.525620446954694,0.47437955304530927,1000.0
61,0.61,980.0,19.517810198775912,0.48218980122409116,1000.0
62,0.62,980.0,19.510003074696403,0.4899969253036015,1000.0
63,0.63,980.0,19.502199073466524,0.49780092653348007,1000.0
64,0.64,980.0,19.49439819383714,0.5056018061628667,1000.0
65,0.65,980.0,19.486600434559605,0.5133995654404016,1000.0
66,0.66,980.0,19.47880579438578,0.5211942056142254,1000.0000000000001
67,0.67,980.0,19.47101427206803,0.5289857279319796,1000.0
68,0.68,980.0,19.463225866359203,0.5367741336408068,1000.0
69,0.6900000000000001,980.0,19.45544057601266,0.5445594239873505,1000.0
70,0.7000000000000001,980.0,19.447658399782256,0.5523416002177556,1000.0000000000001
71,0.71,980.0,19.439879336422344,0.5601206635776684,1000.0
72,0.72,980.0,19.432103384687775,0.5678966153122373,1000.0000000000001
73,0.73,980.0,19.424330543333898,0.5756694566661125,1000.0
74,0.74,980.0,19.416560811116565,0.583439188883446,1000.0
75,0.75,980.0,19.408794186792118,0.5912058132078927,1000.0
76,0.76,980.0,19.4010306691174,0.5989693308826095,1000.0
77,0.77,980.0,19.393270256849753,0.6067297431502565,1000.0
78,0.78,980.0,19.385512948747014,0.6144870512529964,1000.0
79,0.79,980.0,19.377758743567515,0.6222412564324952,1000.0
80,0.8,980.0,19.37000764007009,0.6299923599299222,1000.0
81,0.81,980.0,19.36225963701406,0.6377403629859503,1000.0
82,0.8200000000000001,980.0,19.354514733159252,0.6454852668407559,1000.0
83,0.8300000000000001,980.0,19.346772927265988,0.6532270727340196,1000.0
84,0.84,980.0,19.339034218095083,0.6609657819049259,1000.0
85,0.85,980.0,19.331298604407845,0.668701395592164,1000.0
86,0.86,980.0,19.32356608496608,0.6764339150339271,1000.0
87,0.87,980.0,19.315836658532096,0.6841633414679136,1000.0
88,0.88,980.0,19.308110323868682,0.6918896761313265,1000.0000000000001
89,0.89,980.0,19.300387079739135,0.699612920260874,1000.0
90,0.9,980.0,19.29266692490724,0.7073330750927697,1000.0
91,0.91,980.0,19.284949858137278,0.7150501418627325,1000.0
92,0.92,980.0,19.277235878194023,0.7227641218059875,1000.0
93,0.93,980.0,19.269524983842746,0.7304750161572651,1000.0
94,0.9400000000000001,980.0,19.26181717384921,0.7381828261508022,1000.0
95,0.9500000000000001,980.0,19.25411244697967,0.7458875530203419,1000.0
96,0.96,980.0,19.246410802000877,0.7535891979991338,1000.0000000000001
97,0.97,980.0,19.238712237680076,0.7612877623199342,1000.0
98,0.98,980.0,19.231016752785003,0.7689832472150062,1000.0
99,0.99,980.0,19.22332434608389,0.7766756539161203,1000.0
100,1.0,980.0,19.215635016345455,0.7843649836545538,1000.0
101,1.01,980.0,19.207948762338916,0.792051237661092,1000.0
102,1.02,980.0,19.20026558283398,0.7997344171660276,1000.0
103,1.03,980.0,19.192585476600843,0.8074145233991612,1000.0
104,1.04,980.0,19.184908442410205,0.8150915575898016,1000.0
105,1.05,980.0,19.177234479033242,0.8227655209667657,1000.0
106,1.06,980.0,19.16956358524163,0.830436414758379,1000.0
107,1.07,980.0,19.161895759807532,0.8381042401924756,1000.0
108,1.08,980.0,19.154231001503607,0.8457689984963986,1000.0
109,1.09,980.0,19.146569309103004,0.8534306908970001,1000.0
110,1.1,980.0,19.138910681379365,0.8610893186206413,1000.0
111,1.11,980.0,19.131255117106814,0.8687448828931931,1000.0
112,1.12,980.0,19.123602615059973,0.8763973849400358,1000.0
113,1.1300000000000001,980.0,19.11595317401395,0.8840468259860598,1000.0
114,1.1400000000000001,980.0,19.108306792744344,0.8916932072556654,1000.0
115,1.1500000000000001,980.0,19.100663470027246,0.8993365299727631,1000.0
116,1.16,980.0,19.093023204639234,0.906976795360774,1000.0
117,1.17,980.0,19.085385995357377,0.9146140046426298,1000.0
118,1.18,980.0,19.077751840959234,0.9222481590407727,1000.0
119,1.19,980.0,19.07012074022285,0.9298792597771565,1000.0
120,1.2,980.0,19.062492691926764,0.9375073080732456,1000.0
121,1.21,980.0,19.054867694849992,0.9451323051500162,1000.0
122,1.22,980.0,19.047245747772052,0.9527542522279562,1000.0
123,1.23,980.0,19.039626849472942,0.960373150527065,1000.0
124,1.24,980.0,19.032010998733153,0.9679890012668542,1000.0
125,1.25,980.0,19.02439819433366,0.9756018056663475,1000.0
126,1.26,980.0,19.016788435055926,0.9832115649440809,1000.0
127,1.27,980.0,19.0091817196819,0.9908182803181033,1000.0
128,1.28,980.0,19.00157804699403,0.998421953005976,1000.0
129,1.29,980.0,18.993977415775234,1.0060225842247736,1000.0
130,1.3,980.0,18.986379824808925,1.0136201751910838,1000.0000000000001
131,1.31,980.0,18.978785272879,1.0212147271210075,1000.0
132,1.32,980.0,18.97119375876985,1.028806241230159,1000.0
133,1.33,980.0,18.963605281266343,1.036394718733667,1000.0
134,1.34,980.0,18.956019839153836,1.0439801608461736,1000.0
135,1.35,980.0,18.948437431218174,1.051562568781835,1000.0
136,1.36,980.0,18.940858056245688,1.0591419437543224,1000.0
137,1.37,980.0,18.933281713023188,1.0667182869768206,1000.0
138,1.3800000000000001,980.0,18.925708400337978,1.07429159966203,1000.0
139,1.3900000000000001,980.0,18.918138116977843,1.0818618830221651,1000.0
140,1.4000000000000001,980.0,18.910570861731053,1.0894291382689563,1000.0
141,1.41,980.0,18.90300663338636,1.0969933666136487,1000.0
142,1.42,980.0,18.895445430733005,1.1045545692670031,1000.0
143,1.43,980.0,18.887887252560713,1.1121127474392962,1000.0
144,1.44,980.0,18.88033209765969,1.1196679023403204,1000.0
145,1.45,980.0,18.872779964820626,1.1272200351793844,1000.0
146,1.46,980.0,18.8652308528347,1.1347691471653127,1000.0
147,1.47,980.0,18.857684760493566,1.1423152395064466,1000.0000000000001
148,1.48,980.0,18.850141686589367,1.1498583134106442,1000.0
149,1.49,980.0,18.842601629914732,1.15739837008528,1000.0
150,1.5,980.0,18.835064589262767,1.1649354107372458,1000.0
151,1.51,980.0,18.82753056342706,1.1724694365729509,1000.0
152,1.52,980.0,18.81999955120169,1.1800004487983218,1000.0
