,days,susceptible,infected,recovered,total
0,0.0,9800.0,200.0,0.0,10000.0
1,0.01,9799.51,200.29,0.2,10000.000000000002
2,0.02,9799.019314035526,200.580395964475,0.40029000000000003,10000.0
3,0.03,9798.527941242008,200.87118836202873,0.600870395964475,10000.000000000002
4,0.04,9798.035880754069,201.16237766160566,0.8017415843265038,10000.0
5,0.05,9797.543131705523,201.4539643324906,1.0029039619881095,10000.0
6,0.06,9797.049693229372,201.7459488443083,1.2043579263206001,10000.000000000002
7,0.07,9796.555564457813,202.03833166702282,1.4061038751649084,10000.0
8,0.08,9796.06074452223,202.33111327093738,1.6081422068319313,10000.0
9,0.09,9795.565232553203,202.62429412669366,1.8104733201028687,10000.0
10,0.1,9795.069027680498,202.9178747052715,2.0130976142295625,10000.0
11,0.11,9794.572129033077,203.2118554779883,2.216015488934834,10000.0
12,0.12,9794.074535739088,203.50623691649878,2.4192273444128225,10000.0
13,0.13,9793.576246925875,203.80101949279427,2.6227335813293213,9999.999999999998
14,0.14,9793.077261719975,204.09620367920246,2.8265346008221157,10000.0
15,0.15,9792.57757924711,204.3917899483868,3.0306308045013184,10000.0
16,0.16,9792.077198632203,204.68777877334608,3.2350225944497053,10000.0
17,0.17,9791.576118999363,204.98417062741402,3.4397103732230514,10000.0
18,0.18,9791.07433947189,205.28096598425867,3.6446945438504654,10000.0
19,0.19,9790.571859172283,205.57816531788202,3.849975509834724,10000.0
20,0.2,9790.068677222229,205.87576910261953,4.055553675152606,10000.000000000002
21,0.21,9789.564792742607,206.17377781313957,4.261429444255225,10000.000000000002
22,0.22,9789.060204853491,206.472191924443,4.467603222068365,10000.000000000002
23,0.23,9788.554912674146,206.77101191186267,4.674075413992808,10000.000000000002
24,0.24,9788.048915323034,207.07023825106293,4.880846425904671,10000.000000000002
25,0.25,9787.542211917806,207.3698714180391,5.087916664155734,10000.0
26,0.26,9787.03480157531,207.6699118891171,5.295286535573773,10000.000000000002
27,0.27,9786.526683411585,207.9703601409527,5.50295644746289,10000.0
28,0.28,9786.017856541865,208.27121665053127,5.710926807603843,10000.0
29,0.29,9785.508320080578,208.5724818951672,5.919198024254374,10000.0
30,0.3,9784.998073141347,208.87415635250326,6.127770506149542,10000.0
31,0.31,9784.487114836988,209.17624050051032,6.336644662502045,10000.0
32,0.32,9783.975444279511,209.47873481748664,6.545820903002555,10000.0
33,0.33,9783.463060580123,209.7816397820574,6.755299637820042,10000.0
34,0.34,9782.949962849225,210.08495587317427,6.965081277602099,10000.0
35,0.35000000000000003,9782.43615019641,210.38868357011475,7.175166233475274,10000.0
36,0.36,9781.921621730473,210.69282335248175,7.385554917045389,10000.0
37,0.37,9781.406376559398,210.99737570020304,7.596247740397871,9999.999999999998
38,0.38,9780.89041379037,211.30234109353066,7.807245116098074,10000.0
39,0.39,9780.373732529766,211.60772001304042,8.018547457191605,9999.999999999998
40,0.4,9779.856331883162,211.9135129396314,8.230155177204646,9999.999999999998
41,0.41000000000000003,9779.338210955328,212.21972035452535,8.442068690144277,9999.999999999998
42,0.42,9778.819368850232,212.52634273926614,8.654288410498802,9999.999999999996
43,0.43,9778.29980467104,212.83338057571927,8.866814753238069,9999.999999999998
44,0.44,9777.779517520112,213.1408343460713,9.079648133813789,9999.999999999996
